step,loss,accuracy,hidden,phase
0,0.263472,0.50,2,1
1,0.260344,0.50,2,1
2,0.257731,0.50,2,1
3,0.255604,0.50,2,1
4,0.253920,0.50,2,1
5,0.252626,0.50,2,1
6,0.251662,0.50,2,1
7,0.250973,0.50,2,1
8,0.250506,0.50,2,1
9,0.250214,0.50,2,1
10,0.250059,0.50,2,1
11,0.250005,0.50,2,1
12,0.250022,0.50,2,1
13,0.250085,0.50,2,1
14,0.250171,0.50,2,1
15,0.250260,0.50,2,1
16,0.250338,0.50,2,1
17,0.250394,0.50,2,1
18,0.250421,0.50,2,1
19,0.250417,0.50,2,1
20,0.250381,0.50,2,1
21,0.250316,0.50,2,1
22,0.250228,0.50,2,1
23,0.250121,0.50,2,1
24,0.250002,0.50,2,1
25,0.249876,0.50,2,1
26,0.249746,0.50,2,1
27,0.249618,0.50,2,1
28,0.249491,0.50,2,1
29,0.249366,0.50,2,1
30,0.249242,0.50,2,1
31,0.249116,0.50,2,1
32,0.248982,0.50,2,1
33,0.248836,0.50,2,1
34,0.248671,0.50,2,1
35,0.248480,0.50,2,1
36,0.248257,0.50,2,1
37,0.247994,0.50,2,1
38,0.247683,0.50,2,1
39,0.247319,0.50,2,1
40,0.246895,0.50,2,1
41,0.246404,0.50,2,1
42,0.245843,0.50,2,1
43,0.245207,0.50,2,1
44,0.244492,0.50,2,1
45,0.243697,0.50,2,1
46,0.242819,0.50,2,1
47,0.241859,0.50,2,1
48,0.240816,0.50,2,1
49,0.239692,0.50,2,1
50,0.238488,0.50,2,1
51,0.237208,0.50,2,1
52,0.235854,0.50,2,1
53,0.234430,0.50,2,1
54,0.232938,0.50,2,1
55,0.231385,0.50,2,1
56,0.229774,0.50,2,1
57,0.228110,0.50,2,1
58,0.226401,0.50,2,1
59,0.224652,0.50,2,1
60,0.222872,0.50,2,1
61,0.221072,0.50,2,1
62,0.219260,0.50,2,1
63,0.217450,0.50,2,1
64,0.215653,0.50,2,1
65,0.213880,0.50,2,1
66,0.212140,0.50,2,1
67,0.210438,0.50,2,1
68,0.208776,0.50,2,1
69,0.207149,0.50,2,1
70,0.205552,0.50,2,1
71,0.203974,0.50,2,1
72,0.202409,0.50,2,1
73,0.200852,0.50,2,1
74,0.199303,0.50,2,1
75,0.197769,0.50,2,1
76,0.196257,0.50,2,1
77,0.194778,0.50,2,1
78,0.193341,0.50,2,1
79,0.191950,0.50,2,1
80,0.190605,0.50,2,1
81,0.189302,0.50,2,1
82,0.188030,0.50,2,1
83,0.186780,0.50,2,1
84,0.185546,0.50,2,1
85,0.184322,0.50,2,1
86,0.183111,0.50,2,1
87,0.181917,0.50,2,1
88,0.180746,0.50,2,1
89,0.179602,0.50,2,1
90,0.178486,0.50,2,1
91,0.177397,0.50,2,1
92,0.176329,0.50,2,1
93,0.175277,0.50,2,1
94,0.174234,0.50,2,1
95,0.173198,0.50,2,1
96,0.172169,0.50,2,1
97,0.171147,0.50,2,1
98,0.170135,0.50,2,1
99,0.169134,0.50,2,1
100,0.168142,0.50,2,1
101,0.167157,0.50,2,1
102,0.166176,0.50,2,1
103,0.165198,0.50,2,1
104,0.164221,0.50,2,1
105,0.163248,0.50,2,1
106,0.162278,0.50,2,1
107,0.161316,0.50,2,1
108,0.160363,0.50,2,1
109,0.159420,0.50,2,1
110,0.158488,0.50,2,1
111,0.157570,0.50,2,1
112,0.156665,0.50,2,1
113,0.155775,0.50,2,1
114,0.154901,0.50,2,1
115,0.154046,0.50,2,1
116,0.153211,0.50,2,1
117,0.152397,0.50,2,1
118,0.151605,0.50,2,1
119,0.150837,0.50,2,1
120,0.150092,0.50,2,1
121,0.149372,0.50,2,1
122,0.148675,0.50,2,1
123,0.148003,0.50,2,1
124,0.147356,0.50,2,1
125,0.146732,0.50,2,1
126,0.146132,0.50,2,1
127,0.145555,0.50,2,1
128,0.145001,0.50,2,1
129,0.144470,0.50,2,1
130,0.143960,0.50,2,1
131,0.143471,0.50,2,1
132,0.143003,0.50,2,1
133,0.142554,0.50,2,1
134,0.142123,0.50,2,1
135,0.141711,0.50,2,1
136,0.141315,0.50,2,1
137,0.140936,0.50,2,1
138,0.140572,0.50,2,1
139,0.140223,0.50,2,1
140,0.139888,0.50,2,1
141,0.139567,0.50,2,1
142,0.139258,0.50,2,1
143,0.138962,0.50,2,1
144,0.138676,0.50,2,1
145,0.138402,0.50,2,1
146,0.138138,0.50,2,1
147,0.137884,0.50,2,1
148,0.137640,0.50,2,1
149,0.137404,0.50,2,1
150,0.137176,0.50,2,1
151,0.136957,0.50,2,1
152,0.136745,0.50,2,1
153,0.136540,0.50,2,1
154,0.136342,0.50,2,1
155,0.136151,0.50,2,1
156,0.135966,0.50,2,1
157,0.135787,0.50,2,1
158,0.135613,0.50,2,1
159,0.135445,0.50,2,1
160,0.135282,0.50,2,1
161,0.135124,0.50,2,1
162,0.134970,0.50,2,1
163,0.134821,0.50,2,1
164,0.134677,0.50,2,1
165,0.134536,0.50,2,1
166,0.134399,0.50,2,1
167,0.134266,0.50,2,1
168,0.134137,0.50,2,1
169,0.134010,0.50,2,1
170,0.133888,0.50,2,1
171,0.133768,0.50,2,1
172,0.133652,0.50,2,1
173,0.133538,0.50,2,1
174,0.133427,0.50,2,1
175,0.133319,0.50,2,1
176,0.133213,0.50,2,1
177,0.133110,0.50,2,1
178,0.133009,0.50,2,1
179,0.132911,0.50,2,1
180,0.132815,0.50,2,1
181,0.132721,0.50,2,1
182,0.132629,0.50,2,1
183,0.132539,0.50,2,1
184,0.132451,0.50,2,1
185,0.132365,0.50,2,1
186,0.132280,0.50,2,1
187,0.132198,0.50,2,1
188,0.132117,0.50,2,1
189,0.132038,0.50,2,1
190,0.131960,0.50,2,1
191,0.131884,0.50,2,1
192,0.131809,0.50,2,1
193,0.131736,0.50,2,1
194,0.131664,0.50,2,1
195,0.131594,0.50,2,1
196,0.131525,0.50,2,1
197,0.131457,0.50,2,1
198,0.131390,0.50,2,1
199,0.131325,0.50,2,1
200,0.451863,0.50,2,1
201,0.410378,0.50,16,2
202,0.356436,0.50,16,2
203,0.391440,0.50,16,2
204,0.362146,0.50,16,2
205,0.309828,0.50,16,2
206,0.270791,0.50,16,2
207,0.223910,0.50,16,2
208,0.224026,0.50,16,2
209,0.139558,0.50,16,2
210,0.093443,0.75,16,2
211,0.108136,0.50,16,2
212,0.077459,0.75,16,2
213,0.052592,0.75,16,2
214,0.049014,0.75,16,2
215,0.048487,0.75,16,2
216,0.041561,0.75,16,2
217,0.030462,0.75,16,2
218,0.021309,0.75,16,2
219,0.016521,0.75,16,2
220,0.015665,0.75,16,2
221,0.017057,0.75,16,2
222,0.017213,0.75,16,2
223,0.014266,0.75,16,2
224,0.010573,0.75,16,2
225,0.008328,1.00,16,2
226,0.007567,1.00,16,2
227,0.007575,1.00,16,2
228,0.007722,1.00,16,2
229,0.007612,1.00,16,2
230,0.007121,1.00,16,2
231,0.006344,1.00,16,2
232,0.005478,1.00,16,2
233,0.004689,1.00,16,2
234,0.004072,1.00,16,2
235,0.003650,1.00,16,2
236,0.003404,1.00,16,2
237,0.003291,1.00,16,2
238,0.003254,1.00,16,2
239,0.003234,1.00,16,2
240,0.003182,1.00,16,2
241,0.003075,1.00,16,2
242,0.002917,1.00,16,2
243,0.002734,1.00,16,2
244,0.002551,1.00,16,2
245,0.002391,1.00,16,2
246,0.002262,1.00,16,2
247,0.002165,1.00,16,2
248,0.002094,1.00,16,2
249,0.002043,1.00,16,2
250,0.002003,1.00,16,2
251,0.001967,1.00,16,2
252,0.001931,1.00,16,2
253,0.001892,1.00,16,2
254,0.001848,1.00,16,2
255,0.001800,1.00,16,2
256,0.001749,1.00,16,2
257,0.001696,1.00,16,2
258,0.001644,1.00,16,2
259,0.001595,1.00,16,2
260,0.001549,1.00,16,2
261,0.001507,1.00,16,2
262,0.001470,1.00,16,2
263,0.001437,1.00,16,2
264,0.001408,1.00,16,2
265,0.001383,1.00,16,2
266,0.001359,1.00,16,2
267,0.001337,1.00,16,2
268,0.001315,1.00,16,2
269,0.001294,1.00,16,2
270,0.001272,1.00,16,2
271,0.001251,1.00,16,2
272,0.001229,1.00,16,2
273,0.001208,1.00,16,2
274,0.001187,1.00,16,2
275,0.001167,1.00,16,2
276,0.001147,1.00,16,2
277,0.001128,1.00,16,2
278,0.001110,1.00,16,2
279,0.001094,1.00,16,2
280,0.001078,1.00,16,2
281,0.001063,1.00,16,2
282,0.001048,1.00,16,2
283,0.001034,1.00,16,2
284,0.001021,1.00,16,2
285,0.001008,1.00,16,2
286,0.000995,1.00,16,2
287,0.000982,1.00,16,2
288,0.000970,1.00,16,2
289,0.000958,1.00,16,2
290,0.000946,1.00,16,2
291,0.000934,1.00,16,2
292,0.000923,1.00,16,2
293,0.000911,1.00,16,2
294,0.000900,1.00,16,2
295,0.000890,1.00,16,2
296,0.000879,1.00,16,2
297,0.000869,1.00,16,2
298,0.000859,1.00,16,2
299,0.000849,1.00,16,2
300,0.000840,1.00,16,2
301,0.000831,1.00,16,2
302,0.000822,1.00,16,2
303,0.000813,1.00,16,2
304,0.000804,1.00,16,2
305,0.000796,1.00,16,2
306,0.000787,1.00,16,2
307,0.000779,1.00,16,2
308,0.000771,1.00,16,2
309,0.000763,1.00,16,2
310,0.000755,1.00,16,2
311,0.000748,1.00,16,2
312,0.000740,1.00,16,2
313,0.000733,1.00,16,2
314,0.000725,1.00,16,2
315,0.000718,1.00,16,2
316,0.000711,1.00,16,2
317,0.000704,1.00,16,2
318,0.000698,1.00,16,2
319,0.000691,1.00,16,2
320,0.000684,1.00,16,2
