step,loss,accuracy,hidden,phase
0,0.250334,0.50,2,1
1,0.250068,0.50,2,1
2,0.250097,0.50,2,1
3,0.250069,0.50,2,1
4,0.249948,0.50,2,1
5,0.249832,0.50,2,1
6,0.249772,0.50,2,1
7,0.249738,0.50,2,1
8,0.249665,0.50,2,1
9,0.249545,0.50,2,1
10,0.249411,0.50,2,1
11,0.249284,0.50,2,1
12,0.249144,0.50,2,1
13,0.248955,0.50,2,1
14,0.248701,0.50,2,1
15,0.248387,0.50,2,1
16,0.248019,0.50,2,1
17,0.247591,0.50,2,1
18,0.247090,0.50,2,1
19,0.246508,0.50,2,1
20,0.245838,0.50,2,1
21,0.245081,0.50,2,1
22,0.244236,0.50,2,1
23,0.243306,0.50,2,1
24,0.242290,0.50,2,1
25,0.241191,0.50,2,1
26,0.240008,0.50,2,1
27,0.238743,0.50,2,1
28,0.237398,0.50,2,1
29,0.235978,0.50,2,1
30,0.234489,0.50,2,1
31,0.232942,0.50,2,1
32,0.231347,0.50,2,1
33,0.229714,0.50,2,1
34,0.228051,0.50,2,1
35,0.226365,0.50,2,1
36,0.224664,0.50,2,1
37,0.222957,0.50,2,1
38,0.221254,0.50,2,1
39,0.219564,0.50,2,1
40,0.217895,0.50,2,1
41,0.216253,0.50,2,1
42,0.214644,0.50,2,1
43,0.213074,0.50,2,1
44,0.211551,0.50,2,1
45,0.210076,0.50,2,1
46,0.208654,0.50,2,1
47,0.207284,0.50,2,1
48,0.205970,0.50,2,1
49,0.204713,0.50,2,1
50,0.203513,0.50,2,1
51,0.202371,0.50,2,1
52,0.201287,0.50,2,1
53,0.200259,0.50,2,1
54,0.199287,0.50,2,1
55,0.198369,0.50,2,1
56,0.197503,0.50,2,1
57,0.196688,0.50,2,1
58,0.195920,0.50,2,1
59,0.195199,0.50,2,1
60,0.194520,0.50,2,1
61,0.193883,0.50,2,1
62,0.193285,0.50,2,1
63,0.192723,0.50,2,1
64,0.192196,0.50,2,1
65,0.191701,0.50,2,1
66,0.191236,0.50,2,1
