step,loss,accuracy,hidden,phase
0,0.265439,0.50,2,1
1,0.262051,0.50,2,1
2,0.259182,0.50,2,1
3,0.256799,0.50,2,1
4,0.254861,0.50,2,1
5,0.253322,0.50,2,1
6,0.252136,0.50,2,1
7,0.251258,0.50,2,1
8,0.250644,0.50,2,1
9,0.250252,0.50,2,1
10,0.250042,0.50,2,1
11,0.249972,0.50,2,1
12,0.250005,0.50,2,1
13,0.250105,0.50,2,1
14,0.250243,0.50,2,1
15,0.250391,0.50,2,1
16,0.250530,0.50,2,1
17,0.250644,0.50,2,1
18,0.250725,0.50,2,1
19,0.250768,0.50,2,1
20,0.250773,0.50,2,1
21,0.250744,0.50,2,1
22,0.250685,0.50,2,1
23,0.250602,0.50,2,1
24,0.250503,0.50,2,1
25,0.250393,0.50,2,1
26,0.250280,0.50,2,1
27,0.250168,0.50,2,1
28,0.250062,0.50,2,1
29,0.249966,0.50,2,1
30,0.249882,0.50,2,1
31,0.249809,0.50,2,1
32,0.249749,0.50,2,1
33,0.249699,0.50,2,1
34,0.249658,0.50,2,1
35,0.249622,0.50,2,1
36,0.249587,0.50,2,1
37,0.249551,0.50,2,1
38,0.249510,0.50,2,1
39,0.249461,0.50,2,1
40,0.249400,0.50,2,1
41,0.249326,0.50,2,1
42,0.249237,0.50,2,1
43,0.249133,0.50,2,1
44,0.249011,0.50,2,1
45,0.248873,0.50,2,1
46,0.248718,0.50,2,1
47,0.248545,0.50,2,1
48,0.248355,0.50,2,1
49,0.248148,0.50,2,1
50,0.247922,0.50,2,1
51,0.247678,0.50,2,1
52,0.247415,0.50,2,1
53,0.247130,0.50,2,1
54,0.246824,0.50,2,1
55,0.246493,0.50,2,1
56,0.246137,0.50,2,1
57,0.245751,0.50,2,1
58,0.245335,0.50,2,1
59,0.244883,0.50,2,1
60,0.244394,0.50,2,1
61,0.243861,0.50,2,1
62,0.243281,0.50,2,1
63,0.242647,0.50,2,1
64,0.241954,0.50,2,1
65,0.241194,0.50,2,1
66,0.240358,0.50,2,1
67,0.239438,0.50,2,1
68,0.238424,0.50,2,1
69,0.237307,0.50,2,1
70,0.236077,0.50,2,1
71,0.234727,0.50,2,1
72,0.233250,0.50,2,1
73,0.231645,0.50,2,1
74,0.229910,0.50,2,1
75,0.228049,0.50,2,1
76,0.226068,0.50,2,1
77,0.223974,0.50,2,1
78,0.221779,0.50,2,1
79,0.219495,0.50,2,1
80,0.217135,0.50,2,1
81,0.214715,0.50,2,1
82,0.212250,0.50,2,1
83,0.209754,0.50,2,1
