step,loss,accuracy,hidden,phase
165,0.220791,0.50,2,1
166,0.218278,0.50,2,1
167,0.215755,0.50,2,1
168,0.213234,0.50,2,1
169,0.210725,0.50,2,1
170,0.208236,0.50,2,1
171,0.205770,0.50,2,1
172,0.203328,0.50,2,1
173,0.200908,0.50,2,1
174,0.198507,0.50,2,1
175,0.196123,0.50,2,1
176,0.193752,0.50,2,1
177,0.191394,0.50,2,1
178,0.189052,0.50,2,1
179,0.186727,0.50,2,1
180,0.184420,0.50,2,1
181,0.182136,0.50,2,1
182,0.179879,0.50,2,1
183,0.177655,0.50,2,1
184,0.175470,0.50,2,1
185,0.173329,0.50,2,1
186,0.171240,0.50,2,1
187,0.169210,0.50,2,1
188,0.167245,0.50,2,1
189,0.165349,0.50,2,1
190,0.163528,0.50,2,1
191,0.161783,0.50,2,1
192,0.160116,0.50,2,1
193,0.158529,0.50,2,1
194,0.157020,0.50,2,1
195,0.155589,0.50,2,1
196,0.154235,0.50,2,1
197,0.152955,0.50,2,1
198,0.151746,0.50,2,1
199,0.150607,0.50,2,1
200,0.149534,0.50,2,1
201,0.351713,0.50,16,2
