step,loss,accuracy,hidden,phase
0,0.264904,0.50,2,1
1,0.261441,0.50,2,1
2,0.258534,0.50,2,1
3,0.256152,0.50,2,1
4,0.254239,0.50,2,1
5,0.252743,0.50,2,1
6,0.251627,0.50,2,1
7,0.250857,0.50,2,1
8,0.250397,0.50,2,1
9,0.250200,0.50,2,1
10,0.250214,0.50,2,1
11,0.250378,0.50,2,1
12,0.250627,0.50,2,1
13,0.250895,0.50,2,1
14,0.251126,0.50,2,1
15,0.251279,0.50,2,1
16,0.251340,0.50,2,1
17,0.251312,0.50,2,1
18,0.251211,0.50,2,1
19,0.251060,0.50,2,1
20,0.250884,0.50,2,1
21,0.250703,0.50,2,1
22,0.250535,0.50,2,1
23,0.250390,0.50,2,1
24,0.250274,0.50,2,1
25,0.250189,0.50,2,1
26,0.250133,0.50,2,1
27,0.250103,0.50,2,1
28,0.250094,0.50,2,1
29,0.250101,0.50,2,1
30,0.250118,0.50,2,1
31,0.250140,0.50,2,1
32,0.250162,0.50,2,1
33,0.250181,0.50,2,1
34,0.250193,0.50,2,1
35,0.250196,0.50,2,1
36,0.250190,0.50,2,1
37,0.250175,0.50,2,1
38,0.250153,0.50,2,1
39,0.250127,0.50,2,1
40,0.250098,0.50,2,1
41,0.250071,0.50,2,1
42,0.250046,0.50,2,1
43,0.250027,0.50,2,1
44,0.250013,0.50,2,1
45,0.250007,0.50,2,1
46,0.250005,0.50,2,1
47,0.250009,0.50,2,1
48,0.250015,0.50,2,1
49,0.250023,0.50,2,1
50,0.250030,0.50,2,1
51,0.250035,0.50,2,1
52,0.250037,0.50,2,1
53,0.250037,0.50,2,1
54,0.250034,0.50,2,1
55,0.250029,0.50,2,1
56,0.250023,0.50,2,1
57,0.250017,0.50,2,1
58,0.250012,0.50,2,1
59,0.250008,0.50,2,1
60,0.250006,0.50,2,1
61,0.250005,0.50,2,1
62,0.250006,0.50,2,1
63,0.250007,0.50,2,1
64,0.250008,0.50,2,1
65,0.250010,0.50,2,1
66,0.250011,0.50,2,1
67,0.250011,0.50,2,1
68,0.250011,0.50,2,1
69,0.250010,0.50,2,1
70,0.250009,0.50,2,1
71,0.250008,0.50,2,1
72,0.250006,0.50,2,1
73,0.250005,0.50,2,1
74,0.250004,0.50,2,1
75,0.250004,0.50,2,1
76,0.250003,0.50,2,1
77,0.250003,0.50,2,1
78,0.250004,0.50,2,1
79,0.250004,0.50,2,1
80,0.250004,0.50,2,1
81,0.250004,0.50,2,1
82,0.250004,0.50,2,1
83,0.250004,0.50,2,1
84,0.250004,0.50,2,1
85,0.250003,0.50,2,1
86,0.250003,0.50,2,1
87,0.250003,0.50,2,1
88,0.250002,0.50,2,1
89,0.250002,0.50,2,1
90,0.250002,0.50,2,1
91,0.250002,0.50,2,1
92,0.250002,0.50,2,1
93,0.250002,0.50,2,1
94,0.250002,0.50,2,1
95,0.250002,0.50,2,1
96,0.250002,0.50,2,1
97,0.250002,0.50,2,1
98,0.250001,0.50,2,1
99,0.250001,0.50,2,1
100,0.250001,0.50,2,1
101,0.250001,0.50,2,1
102,0.250001,0.50,2,1
103,0.250001,0.50,2,1
104,0.250000,0.50,2,1
105,0.250000,0.50,2,1
106,0.250000,0.50,2,1
107,0.250000,0.50,2,1
108,0.250000,0.50,2,1
109,0.250000,0.50,2,1
110,0.249999,0.50,2,1
111,0.249999,0.50,2,1
112,0.249999,0.50,2,1
113,0.249999,0.50,2,1
114,0.249999,0.50,2,1
115,0.249998,0.50,2,1
116,0.249998,0.50,2,1
117,0.249998,0.50,2,1
118,0.249997,0.50,2,1
119,0.249997,0.50,2,1
120,0.249997,0.50,2,1
121,0.249996,0.50,2,1
122,0.249996,0.50,2,1
123,0.249995,0.50,2,1
124,0.249995,0.50,2,1
125,0.249994,0.50,2,1
126,0.249994,0.50,2,1
127,0.249993,0.50,2,1
128,0.249992,0.50,2,1
129,0.249992,0.50,2,1
130,0.249991,0.50,2,1
131,0.249990,0.50,2,1
132,0.249989,0.50,2,1
133,0.249988,0.50,2,1
134,0.249987,0.50,2,1
135,0.249985,0.50,2,1
136,0.249984,0.50,2,1
137,0.249982,0.50,2,1
138,0.249981,0.50,2,1
139,0.249979,0.50,2,1
140,0.249977,0.50,2,1
141,0.249974,0.50,2,1
142,0.249972,0.50,2,1
143,0.249968,0.50,2,1
144,0.249965,0.50,2,1
145,0.249961,0.50,2,1
146,0.249957,0.50,2,1
147,0.249952,0.50,2,1
148,0.249946,0.50,2,1
149,0.249940,0.50,2,1
150,0.249933,0.50,2,1
151,0.249924,0.50,2,1
152,0.249914,0.50,2,1
153,0.249903,0.50,2,1
154,0.249890,0.50,2,1
155,0.249875,0.50,2,1
156,0.249857,0.50,2,1
157,0.249836,0.50,2,1
158,0.249811,0.50,2,1
159,0.249782,0.50,2,1
160,0.249748,0.50,2,1
161,0.249707,0.50,2,1
162,0.249658,0.50,2,1
163,0.249600,0.50,2,1
164,0.249530,0.50,2,1
165,0.249447,0.50,2,1
166,0.249347,0.50,2,1
167,0.249229,0.50,2,1
168,0.249088,0.50,2,1
169,0.248920,0.50,2,1
170,0.248723,0.50,2,1
171,0.248493,0.50,2,1
172,0.248225,0.50,2,1
173,0.247917,0.50,2,1
174,0.247566,0.50,2,1
175,0.247171,0.50,2,1
176,0.246730,0.50,2,1
177,0.246244,0.50,2,1
178,0.245714,0.50,2,1
179,0.245141,0.50,2,1
180,0.244527,0.50,2,1
181,0.243874,0.50,2,1
182,0.243185,0.50,2,1
183,0.242461,0.50,2,1
184,0.241704,0.50,2,1
185,0.240914,0.50,2,1
186,0.240091,0.50,2,1
187,0.239234,0.50,2,1
188,0.238339,0.50,2,1
189,0.237402,0.50,2,1
190,0.236421,0.50,2,1
191,0.235391,0.50,2,1
192,0.234308,0.50,2,1
193,0.233171,0.50,2,1
194,0.231980,0.50,2,1
195,0.230738,0.50,2,1
196,0.229447,0.50,2,1
197,0.228113,0.50,2,1
198,0.226739,0.50,2,1
199,0.225328,0.50,2,1
200,0.223883,0.50,2,1
201,0.252800,0.50,16,2
202,0.284247,0.50,16,2
203,0.247136,0.50,16,2
204,0.256598,0.50,16,2
205,0.260259,0.50,16,2
206,0.247440,0.50,16,2
207,0.236422,0.50,16,2
208,0.235569,0.50,16,2
209,0.238233,0.50,16,2
210,0.236567,0.50,16,2
211,0.230034,0.50,16,2
212,0.222246,0.50,16,2
213,0.216772,0.50,16,2
214,0.214205,0.50,16,2
215,0.212171,0.50,16,2
216,0.208416,0.50,16,2
217,0.202782,0.50,16,2
218,0.196589,0.50,16,2
219,0.191162,0.50,16,2
220,0.186867,0.50,16,2
221,0.183107,0.50,16,2
222,0.179025,0.50,16,2
223,0.174179,0.50,16,2
224,0.168721,0.50,16,2
225,0.163102,0.50,16,2
226,0.157688,0.50,16,2
227,0.152570,0.50,16,2
228,0.147613,0.50,16,2
229,0.142616,0.50,16,2
230,0.137417,0.50,16,2
231,0.131936,0.50,16,2
232,0.126181,0.50,16,2
233,0.120208,0.50,16,2
234,0.114090,0.50,16,2
235,0.107878,0.50,16,2
236,0.101597,0.50,16,2
237,0.095273,0.75,16,2
238,0.088949,0.75,16,2
239,0.082689,0.75,16,2
240,0.076562,0.75,16,2
241,0.070640,0.75,16,2
242,0.064988,0.75,16,2
243,0.059656,0.75,16,2
244,0.054681,0.75,16,2
245,0.050082,0.75,16,2
246,0.045864,0.75,16,2
247,0.042018,0.75,16,2
248,0.038524,0.75,16,2
249,0.035356,0.75,16,2
250,0.032487,0.75,16,2
251,0.029887,0.75,16,2
252,0.027532,0.75,16,2
253,0.025398,0.75,16,2
254,0.023465,0.75,16,2
255,0.021716,0.75,16,2
256,0.020133,0.75,16,2
257,0.018703,0.75,16,2
258,0.017410,0.75,16,2
259,0.016243,0.75,16,2
260,0.015187,0.75,16,2
261,0.014232,0.75,16,2
262,0.013368,0.75,16,2
263,0.012584,0.75,16,2
264,0.011872,0.75,16,2
