step,loss,accuracy,hidden,phase
0,0.250423,0.50,2,1
1,0.250208,0.50,2,1
2,0.250144,0.50,2,1
3,0.250076,0.50,2,1
4,0.250033,0.50,2,1
5,0.250034,0.50,2,1
6,0.250036,0.50,2,1
7,0.250023,0.50,2,1
8,0.250013,0.50,2,1
9,0.250017,0.50,2,1
10,0.250017,0.50,2,1
11,0.250007,0.50,2,1
12,0.249999,0.50,2,1
13,0.249999,0.50,2,1
14,0.250001,0.50,2,1
15,0.249997,0.50,2,1
16,0.249993,0.50,2,1
17,0.249995,0.50,2,1
18,0.249997,0.50,2,1
19,0.249993,0.50,2,1
20,0.249986,0.50,2,1
21,0.249981,0.50,2,1
22,0.249974,0.50,2,1
23,0.249961,0.50,2,1
24,0.249946,0.50,2,1
25,0.249930,0.50,2,1
26,0.249910,0.50,2,1
27,0.249882,0.50,2,1
28,0.249848,0.50,2,1
29,0.249807,0.50,2,1
30,0.249754,0.50,2,1
31,0.249686,0.50,2,1
32,0.249599,0.50,2,1
33,0.249488,0.50,2,1
34,0.249346,0.50,2,1
35,0.249162,0.50,2,1
36,0.248930,0.50,2,1
37,0.248638,0.50,2,1
38,0.248272,0.50,2,1
39,0.247819,0.50,2,1
40,0.247266,0.50,2,1
41,0.246595,0.50,2,1
42,0.245794,0.50,2,1
43,0.244852,0.50,2,1
44,0.243761,0.50,2,1
45,0.242519,0.50,2,1
46,0.241126,0.50,2,1
47,0.239587,0.50,2,1
48,0.237913,0.50,2,1
49,0.236115,0.50,2,1
50,0.234207,0.50,2,1
51,0.232207,0.50,2,1
52,0.230133,0.50,2,1
53,0.228005,0.50,2,1
54,0.225843,0.50,2,1
55,0.223667,0.50,2,1
56,0.221495,0.50,2,1
57,0.219345,0.50,2,1
58,0.217232,0.50,2,1
59,0.215171,0.50,2,1
60,0.213174,0.50,2,1
61,0.211251,0.50,2,1
62,0.209410,0.50,2,1
63,0.207657,0.50,2,1
64,0.205996,0.50,2,1
65,0.204428,0.50,2,1
66,0.202955,0.50,2,1
67,0.201575,0.50,2,1
68,0.200285,0.50,2,1
69,0.199084,0.50,2,1
70,0.197968,0.50,2,1
71,0.196931,0.50,2,1
72,0.195971,0.50,2,1
73,0.195081,0.50,2,1
74,0.194258,0.50,2,1
75,0.193497,0.50,2,1
76,0.192793,0.50,2,1
77,0.192143,0.50,2,1
78,0.191541,0.50,2,1
79,0.190985,0.50,2,1
80,0.190470,0.50,2,1
81,0.189993,0.50,2,1
82,0.189551,0.50,2,1
83,0.189141,0.50,2,1
84,0.188760,0.50,2,1
85,0.188407,0.50,2,1
86,0.188078,0.50,2,1
87,0.187772,0.50,2,1
88,0.187486,0.50,2,1
89,0.187220,0.50,2,1
90,0.186971,0.50,2,1
91,0.186738,0.50,2,1
92,0.186520,0.50,2,1
93,0.186316,0.50,2,1
94,0.186124,0.50,2,1
95,0.185943,0.50,2,1
96,0.185773,0.50,2,1
97,0.185613,0.50,2,1
98,0.185462,0.50,2,1
99,0.185320,0.50,2,1
100,0.185185,0.50,2,1
101,0.185057,0.50,2,1
102,0.184936,0.50,2,1
103,0.184821,0.50,2,1
104,0.184712,0.50,2,1
105,0.184608,0.50,2,1
106,0.184510,0.50,2,1
107,0.184415,0.50,2,1
108,0.184325,0.50,2,1
109,0.184239,0.50,2,1
110,0.184157,0.50,2,1
111,0.184079,0.50,2,1
112,0.184003,0.50,2,1
113,0.183931,0.50,2,1
114,0.183862,0.50,2,1
115,0.183795,0.50,2,1
116,0.183731,0.50,2,1
117,0.183669,0.50,2,1
118,0.183610,0.50,2,1
119,0.183553,0.50,2,1
120,0.183498,0.50,2,1
121,0.183444,0.50,2,1
122,0.183393,0.50,2,1
123,0.183343,0.50,2,1
124,0.183295,0.50,2,1
125,0.183248,0.50,2,1
126,0.183203,0.50,2,1
127,0.183159,0.50,2,1
128,0.183117,0.50,2,1
129,0.183076,0.50,2,1
130,0.183036,0.50,2,1
131,0.182997,0.50,2,1
132,0.182959,0.50,2,1
133,0.182922,0.50,2,1
134,0.182887,0.50,2,1
135,0.182852,0.50,2,1
136,0.182818,0.50,2,1
137,0.182785,0.50,2,1
138,0.182753,0.50,2,1
139,0.182722,0.50,2,1
140,0.182691,0.50,2,1
141,0.182661,0.50,2,1
142,0.182632,0.50,2,1
143,0.182604,0.50,2,1
144,0.182576,0.50,2,1
145,0.182549,0.50,2,1
146,0.182522,0.50,2,1
147,0.182496,0.50,2,1
148,0.182471,0.50,2,1
149,0.182446,0.50,2,1
150,0.182422,0.50,2,1
151,0.182398,0.50,2,1
152,0.182375,0.50,2,1
153,0.182352,0.50,2,1
154,0.182330,0.50,2,1
155,0.182308,0.50,2,1
156,0.182287,0.50,2,1
157,0.182266,0.50,2,1
158,0.182245,0.50,2,1
159,0.182225,0.50,2,1
160,0.182205,0.50,2,1
161,0.182186,0.50,2,1
162,0.182167,0.50,2,1
163,0.182148,0.50,2,1
164,0.182130,0.50,2,1
165,0.182112,0.50,2,1
166,0.182094,0.50,2,1
167,0.182077,0.50,2,1
168,0.182060,0.50,2,1
169,0.182043,0.50,2,1
170,0.182027,0.50,2,1
171,0.182010,0.50,2,1
172,0.181994,0.50,2,1
173,0.181979,0.50,2,1
174,0.181963,0.50,2,1
175,0.181948,0.50,2,1
176,0.181934,0.50,2,1
177,0.181919,0.50,2,1
178,0.181905,0.50,2,1
179,0.181890,0.50,2,1
180,0.181876,0.50,2,1
181,0.181863,0.50,2,1
182,0.181849,0.50,2,1
183,0.181836,0.50,2,1
184,0.181823,0.50,2,1
185,0.181810,0.50,2,1
186,0.181797,0.50,2,1
187,0.181785,0.50,2,1
188,0.181773,0.50,2,1
189,0.181761,0.50,2,1
190,0.181749,0.50,2,1
191,0.181737,0.50,2,1
192,0.181725,0.50,2,1
193,0.181714,0.50,2,1
194,0.181703,0.50,2,1
195,0.181692,0.50,2,1
196,0.181681,0.50,2,1
197,0.181670,0.50,2,1
198,0.181659,0.50,2,1
199,0.181649,0.50,2,1
200,0.264194,0.50,2,1
201,0.294835,0.50,16,2
