step,loss,accuracy,hidden,phase
0,0.260345,0.50,2,1
1,0.257896,0.50,2,1
2,0.255826,0.50,2,1
3,0.254104,0.50,2,1
4,0.252702,0.50,2,1
5,0.251590,0.50,2,1
6,0.250723,0.50,2,1
7,0.250059,0.50,2,1
8,0.249552,0.50,2,1
9,0.249158,0.50,2,1
10,0.248840,0.50,2,1
11,0.248566,0.50,2,1
12,0.248308,0.50,2,1
13,0.248043,0.50,2,1
14,0.247753,0.50,2,1
15,0.247425,0.50,2,1
16,0.247048,0.50,2,1
17,0.246616,0.50,2,1
18,0.246122,0.50,2,1
19,0.245564,0.50,2,1
20,0.244940,0.50,2,1
21,0.244250,0.50,2,1
22,0.243491,0.50,2,1
23,0.242665,0.50,2,1
24,0.241770,0.50,2,1
25,0.240807,0.50,2,1
26,0.239777,0.50,2,1
27,0.238679,0.50,2,1
28,0.237515,0.50,2,1
29,0.236288,0.50,2,1
30,0.234999,0.50,2,1
31,0.233653,0.50,2,1
32,0.232254,0.50,2,1
33,0.230806,0.50,2,1
34,0.229316,0.50,2,1
35,0.227789,0.50,2,1
36,0.226231,0.50,2,1
37,0.224647,0.50,2,1
38,0.223043,0.50,2,1
39,0.221422,0.50,2,1
40,0.219787,0.50,2,1
41,0.218142,0.50,2,1
42,0.216488,0.50,2,1
43,0.214826,0.50,2,1
44,0.213158,0.50,2,1
45,0.211485,0.50,2,1
46,0.209809,0.50,2,1
47,0.208133,0.50,2,1
48,0.206460,0.50,2,1
49,0.204792,0.50,2,1
50,0.203133,0.50,2,1
51,0.201486,0.50,2,1
52,0.199853,0.50,2,1
53,0.198233,0.50,2,1
54,0.196628,0.50,2,1
55,0.195036,0.50,2,1
56,0.193456,0.50,2,1
57,0.191888,0.50,2,1
58,0.190330,0.50,2,1
59,0.188783,0.50,2,1
60,0.187247,0.50,2,1
61,0.185724,0.50,2,1
62,0.184217,0.50,2,1
63,0.182726,0.50,2,1
64,0.181255,0.50,2,1
65,0.179805,0.50,2,1
66,0.178378,0.50,2,1
67,0.176976,0.50,2,1
68,0.175598,0.50,2,1
69,0.174245,0.50,2,1
70,0.172919,0.50,2,1
71,0.171620,0.50,2,1
72,0.170348,0.50,2,1
73,0.169105,0.50,2,1
74,0.167891,0.50,2,1
75,0.166707,0.50,2,1
76,0.165555,0.50,2,1
77,0.164434,0.50,2,1
78,0.163345,0.50,2,1
79,0.162287,0.50,2,1
80,0.161261,0.50,2,1
81,0.160267,0.50,2,1
82,0.159303,0.50,2,1
83,0.158370,0.50,2,1
84,0.157467,0.50,2,1
85,0.156594,0.50,2,1
86,0.155749,0.50,2,1
87,0.154934,0.50,2,1
88,0.154146,0.50,2,1
89,0.153386,0.50,2,1
90,0.152653,0.50,2,1
91,0.151945,0.50,2,1
92,0.151263,0.50,2,1
93,0.150605,0.50,2,1
94,0.149971,0.50,2,1
95,0.149359,0.50,2,1
96,0.148770,0.50,2,1
97,0.148201,0.50,2,1
98,0.147653,0.50,2,1
99,0.147124,0.50,2,1
100,0.146615,0.50,2,1
101,0.146123,0.50,2,1
102,0.145649,0.50,2,1
103,0.145192,0.50,2,1
104,0.144750,0.50,2,1
105,0.144324,0.50,2,1
106,0.143913,0.50,2,1
107,0.143516,0.50,2,1
108,0.143132,0.50,2,1
109,0.142761,0.50,2,1
110,0.142403,0.50,2,1
111,0.142057,0.50,2,1
112,0.141722,0.50,2,1
113,0.141398,0.50,2,1
114,0.141084,0.50,2,1
115,0.140780,0.50,2,1
116,0.140486,0.50,2,1
117,0.140202,0.50,2,1
118,0.139926,0.50,2,1
119,0.139658,0.50,2,1
120,0.139399,0.50,2,1
121,0.139147,0.50,2,1
122,0.138903,0.50,2,1
123,0.138666,0.50,2,1
124,0.138436,0.50,2,1
125,0.138212,0.50,2,1
126,0.137995,0.50,2,1
127,0.137784,0.50,2,1
128,0.137579,0.50,2,1
129,0.137379,0.50,2,1
130,0.137185,0.50,2,1
131,0.136996,0.50,2,1
132,0.136812,0.50,2,1
133,0.136633,0.50,2,1
134,0.136458,0.50,2,1
135,0.136288,0.50,2,1
136,0.136123,0.50,2,1
137,0.135961,0.50,2,1
138,0.135804,0.50,2,1
139,0.135650,0.50,2,1
140,0.135500,0.50,2,1
141,0.135354,0.50,2,1
142,0.135211,0.50,2,1
143,0.135072,0.50,2,1
144,0.134936,0.50,2,1
145,0.134802,0.50,2,1
146,0.134672,0.50,2,1
147,0.134545,0.50,2,1
148,0.134421,0.50,2,1
149,0.134300,0.50,2,1
150,0.134181,0.50,2,1
151,0.134065,0.50,2,1
152,0.133951,0.50,2,1
153,0.133840,0.50,2,1
154,0.133731,0.50,2,1
155,0.133624,0.50,2,1
156,0.133520,0.50,2,1
157,0.133417,0.50,2,1
158,0.133317,0.50,2,1
159,0.133219,0.50,2,1
160,0.133122,0.50,2,1
161,0.133028,0.50,2,1
162,0.132936,0.50,2,1
163,0.132845,0.50,2,1
164,0.132756,0.50,2,1
165,0.132669,0.50,2,1
166,0.132583,0.50,2,1
167,0.132499,0.50,2,1
168,0.132416,0.50,2,1
169,0.132336,0.50,2,1
170,0.132256,0.50,2,1
171,0.132178,0.50,2,1
172,0.132101,0.50,2,1
173,0.132026,0.50,2,1
174,0.131952,0.50,2,1
175,0.131880,0.50,2,1
176,0.131808,0.50,2,1
177,0.131738,0.50,2,1
178,0.131669,0.50,2,1
179,0.131602,0.50,2,1
180,0.131535,0.50,2,1
181,0.131470,0.50,2,1
182,0.131405,0.50,2,1
183,0.131342,0.50,2,1
184,0.131280,0.50,2,1
185,0.131219,0.50,2,1
186,0.131158,0.50,2,1
187,0.131099,0.50,2,1
188,0.131041,0.50,2,1
189,0.130983,0.50,2,1
190,0.130927,0.50,2,1
191,0.130871,0.50,2,1
192,0.130817,0.50,2,1
193,0.130763,0.50,2,1
194,0.130710,0.50,2,1
195,0.130657,0.50,2,1
196,0.130606,0.50,2,1
197,0.130555,0.50,2,1
198,0.130505,0.50,2,1
199,0.130456,0.50,2,1
200,0.130408,0.50,2,1
201,0.317341,0.50,16,2
202,0.266359,0.50,16,2
203,0.253351,0.50,16,2
204,0.225038,0.50,16,2
205,0.190913,0.50,16,2
206,0.176912,0.50,16,2
207,0.173040,0.50,16,2
208,0.162029,0.50,16,2
209,0.151595,0.50,16,2
210,0.147532,0.50,16,2
211,0.146349,0.50,16,2
212,0.142867,0.50,16,2
213,0.136012,0.50,16,2
214,0.127979,0.50,16,2
215,0.120892,0.50,16,2
216,0.114847,0.50,16,2
217,0.108523,0.50,16,2
218,0.101004,0.50,16,2
219,0.092726,0.75,16,2
220,0.084908,0.75,16,2
221,0.078191,0.75,16,2
222,0.072111,0.75,16,2
223,0.066062,0.75,16,2
224,0.060247,0.75,16,2
225,0.055413,0.75,16,2
226,0.051791,0.75,16,2
227,0.048679,0.75,16,2
228,0.045271,0.75,16,2
229,0.041513,0.75,16,2
230,0.037903,0.75,16,2
231,0.034753,0.75,16,2
232,0.031922,0.75,16,2
233,0.029147,0.75,16,2
234,0.026399,0.75,16,2
235,0.023888,0.75,16,2
