step,loss,accuracy,hidden,phase
230,0.015467,0.75,16,2
231,0.013222,0.75,16,2
232,0.011580,0.75,16,2
233,0.010570,0.75,16,2
234,0.009817,1.00,16,2
235,0.009002,1.00,16,2
236,0.008083,1.00,16,2
237,0.007202,1.00,16,2
238,0.006492,1.00,16,2
239,0.005991,1.00,16,2
240,0.005646,1.00,16,2
241,0.005376,1.00,16,2
242,0.005114,1.00,16,2
243,0.004833,1.00,16,2
244,0.004539,1.00,16,2
245,0.004257,1.00,16,2
246,0.004012,1.00,16,2
247,0.003813,1.00,16,2
248,0.003657,1.00,16,2
249,0.003531,1.00,16,2
250,0.003420,1.00,16,2
251,0.003312,1.00,16,2
252,0.003200,1.00,16,2
253,0.003084,1.00,16,2
254,0.002970,1.00,16,2
255,0.002862,1.00,16,2
256,0.002764,1.00,16,2
257,0.002679,1.00,16,2
258,0.002605,1.00,16,2
259,0.002540,1.00,16,2
260,0.002481,1.00,16,2
261,0.002425,1.00,16,2
262,0.002371,1.00,16,2
263,0.002318,1.00,16,2
264,0.002265,1.00,16,2
265,0.002214,1.00,16,2
266,0.002165,1.00,16,2
267,0.002119,1.00,16,2
268,0.002076,1.00,16,2
269,0.002037,1.00,16,2
270,0.002000,1.00,16,2
271,0.001966,1.00,16,2
272,0.001934,1.00,16,2
273,0.001904,1.00,16,2
274,0.001874,1.00,16,2
275,0.001845,1.00,16,2
276,0.001817,1.00,16,2
277,0.001790,1.00,16,2
278,0.001763,1.00,16,2
279,0.001737,1.00,16,2
280,0.001712,1.00,16,2
281,0.001688,1.00,16,2
282,0.001665,1.00,16,2
283,0.001643,1.00,16,2
284,0.001622,1.00,16,2
285,0.001602,1.00,16,2
286,0.001582,1.00,16,2
287,0.001563,1.00,16,2
288,0.001544,1.00,16,2
289,0.001525,1.00,16,2
290,0.001507,1.00,16,2
291,0.001489,1.00,16,2
292,0.001472,1.00,16,2
293,0.001454,1.00,16,2
294,0.001438,1.00,16,2
295,0.001422,1.00,16,2
296,0.001406,1.00,16,2
297,0.001390,1.00,16,2
298,0.001375,1.00,16,2
299,0.001360,1.00,16,2
300,0.001346,1.00,16,2
301,0.001331,1.00,16,2
302,0.001318,1.00,16,2
303,0.001304,1.00,16,2
304,0.001290,1.00,16,2
305,0.001277,1.00,16,2
306,0.001264,1.00,16,2
307,0.001251,1.00,16,2
308,0.001239,1.00,16,2
309,0.001226,1.00,16,2
310,0.001214,1.00,16,2
311,0.001202,1.00,16,2
312,0.001191,1.00,16,2
313,0.001179,1.00,16,2
314,0.001168,1.00,16,2
315,0.001157,1.00,16,2
316,0.001146,1.00,16,2
317,0.001135,1.00,16,2
318,0.001124,1.00,16,2
319,0.001114,1.00,16,2
320,0.001104,1.00,16,2
