step,loss,accuracy,hidden,phase
119,0.159384,0.50,2,1
120,0.158619,0.50,2,1
121,0.157856,0.50,2,1
122,0.157098,0.50,2,1
123,0.156346,0.50,2,1
124,0.155599,0.50,2,1
125,0.154859,0.50,2,1
126,0.154128,0.50,2,1
127,0.153406,0.50,2,1
128,0.152695,0.50,2,1
129,0.151996,0.50,2,1
130,0.151309,0.50,2,1
131,0.150636,0.50,2,1
132,0.149978,0.50,2,1
133,0.149336,0.50,2,1
134,0.148710,0.50,2,1
135,0.148100,0.50,2,1
136,0.147508,0.50,2,1
137,0.146933,0.50,2,1
138,0.146376,0.50,2,1
139,0.145836,0.50,2,1
140,0.145315,0.50,2,1
141,0.144811,0.50,2,1
142,0.144324,0.50,2,1
143,0.143855,0.50,2,1
144,0.143402,0.50,2,1
145,0.142966,0.50,2,1
146,0.142546,0.50,2,1
147,0.142142,0.50,2,1
148,0.141753,0.50,2,1
149,0.141378,0.50,2,1
150,0.141018,0.50,2,1
151,0.140671,0.50,2,1
152,0.140337,0.50,2,1
153,0.140015,0.50,2,1
154,0.139706,0.50,2,1
155,0.139408,0.50,2,1
156,0.139121,0.50,2,1
157,0.138845,0.50,2,1
158,0.138579,0.50,2,1
159,0.138322,0.50,2,1
160,0.138074,0.50,2,1
161,0.137835,0.50,2,1
162,0.137604,0.50,2,1
163,0.137382,0.50,2,1
164,0.137167,0.50,2,1
165,0.136959,0.50,2,1
166,0.136758,0.50,2,1
167,0.136563,0.50,2,1
168,0.136375,0.50,2,1
169,0.136192,0.50,2,1
170,0.136016,0.50,2,1
171,0.135845,0.50,2,1
172,0.135679,0.50,2,1
173,0.135518,0.50,2,1
174,0.135361,0.50,2,1
175,0.135209,0.50,2,1
176,0.135062,0.50,2,1
177,0.134918,0.50,2,1
178,0.134779,0.50,2,1
179,0.134644,0.50,2,1
180,0.134512,0.50,2,1
181,0.134383,0.50,2,1
182,0.134258,0.50,2,1
183,0.134136,0.50,2,1
184,0.134017,0.50,2,1
185,0.133901,0.50,2,1
186,0.133788,0.50,2,1
187,0.133678,0.50,2,1
188,0.133570,0.50,2,1
189,0.133465,0.50,2,1
190,0.133363,0.50,2,1
191,0.133262,0.50,2,1
192,0.133164,0.50,2,1
193,0.133068,0.50,2,1
194,0.132975,0.50,2,1
195,0.132883,0.50,2,1
196,0.132793,0.50,2,1
197,0.132705,0.50,2,1
198,0.132619,0.50,2,1
199,0.132535,0.50,2,1
200,0.132452,0.50,2,1
201,0.370728,0.50,16,2
202,0.323702,0.50,16,2
203,0.297003,0.50,16,2
204,0.281948,0.50,16,2
205,0.256773,0.50,16,2
206,0.231368,0.50,16,2
207,0.214097,0.50,16,2
208,0.207431,0.50,16,2
209,0.197634,0.50,16,2
210,0.181649,0.50,16,2
211,0.169131,0.50,16,2
212,0.163173,0.50,16,2
213,0.159481,0.50,16,2
214,0.154025,0.50,16,2
215,0.147109,0.50,16,2
216,0.141050,0.50,16,2
217,0.136109,0.50,16,2
218,0.130283,0.50,16,2
219,0.122410,0.50,16,2
220,0.113469,0.50,16,2
221,0.105101,0.50,16,2
222,0.097468,0.75,16,2
223,0.089323,0.75,16,2
224,0.080511,0.75,16,2
225,0.072548,0.75,16,2
226,0.066051,0.75,16,2
227,0.059684,0.75,16,2
228,0.052838,0.75,16,2
229,0.046708,0.75,16,2
230,0.041997,0.75,16,2
231,0.038005,0.75,16,2
232,0.034161,0.75,16,2
233,0.030749,0.75,16,2
234,0.028071,0.75,16,2
235,0.025906,0.75,16,2
236,0.023879,0.75,16,2
237,0.021891,0.75,16,2
238,0.020068,0.75,16,2
239,0.018483,0.75,16,2
240,0.017067,0.75,16,2
241,0.015722,0.75,16,2
242,0.014423,0.75,16,2
243,0.013212,0.75,16,2
244,0.012135,0.75,16,2
245,0.011195,0.75,16,2
246,0.010362,0.75,16,2
247,0.009600,1.00,16,2
248,0.008893,1.00,16,2
249,0.008245,1.00,16,2
250,0.007666,1.00,16,2
251,0.007157,1.00,16,2
252,0.006711,1.00,16,2
253,0.006315,1.00,16,2
254,0.005956,1.00,16,2
255,0.005628,1.00,16,2
256,0.005327,1.00,16,2
257,0.005053,1.00,16,2
258,0.004806,1.00,16,2
259,0.004585,1.00,16,2
260,0.004387,1.00,16,2
261,0.004207,1.00,16,2
262,0.004043,1.00,16,2
263,0.003890,1.00,16,2
264,0.003748,1.00,16,2
265,0.003616,1.00,16,2
266,0.003493,1.00,16,2
267,0.003379,1.00,16,2
268,0.003274,1.00,16,2
269,0.003177,1.00,16,2
270,0.003086,1.00,16,2
271,0.003001,1.00,16,2
272,0.002922,1.00,16,2
273,0.002846,1.00,16,2
274,0.002774,1.00,16,2
275,0.002706,1.00,16,2
276,0.002641,1.00,16,2
277,0.002580,1.00,16,2
278,0.002521,1.00,16,2
279,0.002466,1.00,16,2
280,0.002413,1.00,16,2
281,0.002363,1.00,16,2
282,0.002314,1.00,16,2
283,0.002268,1.00,16,2
284,0.002224,1.00,16,2
285,0.002181,1.00,16,2
286,0.002140,1.00,16,2
287,0.002100,1.00,16,2
288,0.002062,1.00,16,2
289,0.002025,1.00,16,2
290,0.001989,1.00,16,2
