step,loss,accuracy,hidden,phase
0,0.253142,0.50,2,1
1,0.251634,0.50,2,1
2,0.250587,0.50,2,1
3,0.249983,0.50,2,1
4,0.249770,0.50,2,1
5,0.249842,0.50,2,1
6,0.250045,0.50,2,1
7,0.250222,0.50,2,1
8,0.250277,0.50,2,1
9,0.250186,0.50,2,1
10,0.249974,0.50,2,1
11,0.249686,0.50,2,1
12,0.249368,0.50,2,1
13,0.249058,0.50,2,1
14,0.248776,0.50,2,1
15,0.248527,0.50,2,1
16,0.248297,0.50,2,1
17,0.248060,0.50,2,1
18,0.247785,0.50,2,1
19,0.247446,0.50,2,1
20,0.247028,0.50,2,1
21,0.246530,0.50,2,1
22,0.245960,0.50,2,1
23,0.245336,0.50,2,1
24,0.244673,0.50,2,1
25,0.243985,0.50,2,1
26,0.243275,0.50,2,1
27,0.242536,0.50,2,1
28,0.241752,0.50,2,1
29,0.240901,0.50,2,1
30,0.239969,0.50,2,1
31,0.238955,0.50,2,1
32,0.237865,0.50,2,1
33,0.236712,0.50,2,1
34,0.235505,0.50,2,1
35,0.234255,0.50,2,1
36,0.232966,0.50,2,1
37,0.231643,0.50,2,1
38,0.230289,0.50,2,1
39,0.228907,0.50,2,1
40,0.227499,0.50,2,1
41,0.226068,0.50,2,1
42,0.224617,0.50,2,1
43,0.223154,0.50,2,1
44,0.221683,0.50,2,1
45,0.220215,0.50,2,1
46,0.218756,0.50,2,1
47,0.217311,0.50,2,1
48,0.215881,0.50,2,1
49,0.214468,0.50,2,1
50,0.213072,0.50,2,1
51,0.211698,0.50,2,1
52,0.210349,0.50,2,1
53,0.209031,0.50,2,1
54,0.207751,0.50,2,1
55,0.206511,0.50,2,1
56,0.205313,0.50,2,1
57,0.204158,0.50,2,1
58,0.203046,0.50,2,1
59,0.201978,0.50,2,1
60,0.200956,0.50,2,1
61,0.199981,0.50,2,1
62,0.199052,0.50,2,1
63,0.198169,0.50,2,1
64,0.197329,0.50,2,1
65,0.196533,0.50,2,1
66,0.195778,0.50,2,1
67,0.195063,0.50,2,1
68,0.194388,0.50,2,1
69,0.193751,0.50,2,1
70,0.193151,0.50,2,1
71,0.192585,0.50,2,1
72,0.192051,0.50,2,1
73,0.191549,0.50,2,1
74,0.191075,0.50,2,1
75,0.190629,0.50,2,1
76,0.190209,0.50,2,1
77,0.189814,0.50,2,1
78,0.189441,0.50,2,1
79,0.189091,0.50,2,1
80,0.188760,0.50,2,1
81,0.188449,0.50,2,1
82,0.188155,0.50,2,1
83,0.187878,0.50,2,1
84,0.187616,0.50,2,1
85,0.187369,0.50,2,1
86,0.187136,0.50,2,1
87,0.186915,0.50,2,1
88,0.186706,0.50,2,1
89,0.186509,0.50,2,1
90,0.186321,0.50,2,1
91,0.186143,0.50,2,1
