step,loss,accuracy,hidden,phase
219,0.134948,0.50,16,2
220,0.131671,0.50,16,2
221,0.127758,0.50,16,2
222,0.123236,0.50,16,2
223,0.118229,0.50,16,2
224,0.112855,0.50,16,2
225,0.107171,0.50,16,2
226,0.101168,0.50,16,2
227,0.094849,0.75,16,2
228,0.088341,0.75,16,2
229,0.081959,0.75,16,2
230,0.076156,0.75,16,2
231,0.071326,0.75,16,2
232,0.067556,0.75,16,2
233,0.064515,0.75,16,2
234,0.061634,0.75,16,2
235,0.058430,0.75,16,2
236,0.054701,0.75,16,2
237,0.050513,0.75,16,2
238,0.046081,0.75,16,2
239,0.041662,0.75,16,2
240,0.037495,0.75,16,2
241,0.033768,0.75,16,2
242,0.030597,0.75,16,2
243,0.028004,0.75,16,2
244,0.025911,0.75,16,2
245,0.024164,0.75,16,2
246,0.022610,0.75,16,2
247,0.021163,0.75,16,2
248,0.019816,0.75,16,2
249,0.018595,0.75,16,2
250,0.017498,0.75,16,2
251,0.016488,0.75,16,2
252,0.015523,0.75,16,2
253,0.014587,0.75,16,2
254,0.013693,0.75,16,2
255,0.012868,0.75,16,2
256,0.012129,0.75,16,2
257,0.011476,0.75,16,2
258,0.010892,0.75,16,2
259,0.010361,0.75,16,2
260,0.009876,1.00,16,2
261,0.009435,1.00,16,2
262,0.009041,1.00,16,2
263,0.008691,1.00,16,2
264,0.008381,1.00,16,2
265,0.008102,1.00,16,2
266,0.007846,1.00,16,2
267,0.007605,1.00,16,2
268,0.007376,1.00,16,2
269,0.007158,1.00,16,2
270,0.006950,1.00,16,2
271,0.006754,1.00,16,2
272,0.006568,1.00,16,2
273,0.006392,1.00,16,2
274,0.006226,1.00,16,2
275,0.006067,1.00,16,2
276,0.005916,1.00,16,2
277,0.005772,1.00,16,2
278,0.005635,1.00,16,2
279,0.005506,1.00,16,2
280,0.005384,1.00,16,2
281,0.005270,1.00,16,2
282,0.005162,1.00,16,2
283,0.005060,1.00,16,2
284,0.004962,1.00,16,2
285,0.004869,1.00,16,2
286,0.004780,1.00,16,2
287,0.004694,1.00,16,2
288,0.004611,1.00,16,2
289,0.004532,1.00,16,2
290,0.004455,1.00,16,2
291,0.004382,1.00,16,2
292,0.004310,1.00,16,2
293,0.004241,1.00,16,2
294,0.004174,1.00,16,2
295,0.004108,1.00,16,2
296,0.004045,1.00,16,2
297,0.003983,1.00,16,2
298,0.003923,1.00,16,2
299,0.003865,1.00,16,2
300,0.003808,1.00,16,2
301,0.003753,1.00,16,2
302,0.003700,1.00,16,2
303,0.003648,1.00,16,2
304,0.003598,1.00,16,2
305,0.003548,1.00,16,2
306,0.003501,1.00,16,2
307,0.003454,1.00,16,2
308,0.003408,1.00,16,2
309,0.003364,1.00,16,2
310,0.003321,1.00,16,2
311,0.003279,1.00,16,2
312,0.003238,1.00,16,2
313,0.003197,1.00,16,2
314,0.003158,1.00,16,2
315,0.003119,1.00,16,2
316,0.003082,1.00,16,2
317,0.003045,1.00,16,2
318,0.003008,1.00,16,2
319,0.002973,1.00,16,2
320,0.002938,1.00,16,2
321,0.002904,1.00,16,2
322,0.002871,1.00,16,2
323,0.002838,1.00,16,2
324,0.002806,1.00,16,2
325,0.002775,1.00,16,2
326,0.002744,1.00,16,2
327,0.002713,1.00,16,2
328,0.002684,1.00,16,2
329,0.002655,1.00,16,2
330,0.002626,1.00,16,2
331,0.002598,1.00,16,2
332,0.002570,1.00,16,2
333,0.002543,1.00,16,2
334,0.002517,1.00,16,2
335,0.002490,1.00,16,2
336,0.002465,1.00,16,2
337,0.002440,1.00,16,2
338,0.002415,1.00,16,2
339,0.002390,1.00,16,2
340,0.002366,1.00,16,2
341,0.002343,1.00,16,2
342,0.002320,1.00,16,2
343,0.002297,1.00,16,2
344,0.002274,1.00,16,2
345,0.002252,1.00,16,2
346,0.002230,1.00,16,2
347,0.002209,1.00,16,2
348,0.002188,1.00,16,2
349,0.002167,1.00,16,2
350,0.002147,1.00,16,2
351,0.002127,1.00,16,2
352,0.002107,1.00,16,2
353,0.002088,1.00,16,2
354,0.002068,1.00,16,2
355,0.002049,1.00,16,2
356,0.002031,1.00,16,2
357,0.002013,1.00,16,2
358,0.001994,1.00,16,2
