step,loss,accuracy,hidden,phase
0,0.258617,0.50,2,1
1,0.256213,0.50,2,1
2,0.254234,0.50,2,1
3,0.252648,0.50,2,1
4,0.251448,0.50,2,1
5,0.250619,0.50,2,1
6,0.250133,0.50,2,1
7,0.249943,0.50,2,1
8,0.249983,0.50,2,1
9,0.250169,0.50,2,1
10,0.250408,0.50,2,1
11,0.250623,0.50,2,1
12,0.250760,0.50,2,1
13,0.250798,0.50,2,1
14,0.250739,0.50,2,1
15,0.250599,0.50,2,1
16,0.250406,0.50,2,1
17,0.250183,0.50,2,1
18,0.249954,0.50,2,1
19,0.249737,0.50,2,1
20,0.249542,0.50,2,1
21,0.249372,0.50,2,1
22,0.249225,0.50,2,1
23,0.249092,0.50,2,1
24,0.248964,0.50,2,1
25,0.248829,0.50,2,1
26,0.248674,0.50,2,1
27,0.248491,0.50,2,1
28,0.248271,0.50,2,1
29,0.248009,0.50,2,1
30,0.247699,0.50,2,1
31,0.247340,0.50,2,1
32,0.246928,0.50,2,1
33,0.246462,0.50,2,1
34,0.245940,0.50,2,1
35,0.245359,0.50,2,1
36,0.244715,0.50,2,1
37,0.244007,0.50,2,1
38,0.243231,0.50,2,1
39,0.242383,0.50,2,1
40,0.241461,0.50,2,1
41,0.240464,0.50,2,1
42,0.239390,0.50,2,1
43,0.238238,0.50,2,1
44,0.237010,0.50,2,1
45,0.235707,0.50,2,1
46,0.234331,0.50,2,1
47,0.232888,0.50,2,1
48,0.231381,0.50,2,1
49,0.229815,0.50,2,1
50,0.228198,0.50,2,1
51,0.226537,0.50,2,1
52,0.224838,0.50,2,1
53,0.223110,0.50,2,1
54,0.221360,0.50,2,1
55,0.219595,0.50,2,1
56,0.217821,0.50,2,1
57,0.216044,0.50,2,1
58,0.214265,0.50,2,1
59,0.212489,0.50,2,1
60,0.210717,0.50,2,1
61,0.208951,0.50,2,1
62,0.207194,0.50,2,1
63,0.205448,0.50,2,1
64,0.203718,0.50,2,1
65,0.202002,0.50,2,1
66,0.200303,0.50,2,1
67,0.198618,0.50,2,1
68,0.196947,0.50,2,1
69,0.195290,0.50,2,1
70,0.193644,0.50,2,1
71,0.192009,0.50,2,1
72,0.190386,0.50,2,1
73,0.188774,0.50,2,1
74,0.187173,0.50,2,1
75,0.185584,0.50,2,1
76,0.184008,0.50,2,1
77,0.182444,0.50,2,1
78,0.180894,0.50,2,1
79,0.179360,0.50,2,1
80,0.177843,0.50,2,1
81,0.176346,0.50,2,1
82,0.174870,0.50,2,1
83,0.173418,0.50,2,1
84,0.171990,0.50,2,1
85,0.170590,0.50,2,1
86,0.169217,0.50,2,1
87,0.167876,0.50,2,1
88,0.166565,0.50,2,1
89,0.165288,0.50,2,1
90,0.164045,0.50,2,1
91,0.162837,0.50,2,1
92,0.161665,0.50,2,1
93,0.160529,0.50,2,1
94,0.159430,0.50,2,1
95,0.158368,0.50,2,1
96,0.157342,0.50,2,1
97,0.156354,0.50,2,1
98,0.155401,0.50,2,1
99,0.154485,0.50,2,1
100,0.153603,0.50,2,1
101,0.152756,0.50,2,1
102,0.151943,0.50,2,1
103,0.151162,0.50,2,1
104,0.150413,0.50,2,1
105,0.149694,0.50,2,1
106,0.149005,0.50,2,1
107,0.148344,0.50,2,1
108,0.147710,0.50,2,1
109,0.147103,0.50,2,1
110,0.146521,0.50,2,1
111,0.145962,0.50,2,1
112,0.145427,0.50,2,1
113,0.144914,0.50,2,1
114,0.144421,0.50,2,1
115,0.143949,0.50,2,1
116,0.143495,0.50,2,1
117,0.143060,0.50,2,1
118,0.142641,0.50,2,1
119,0.142240,0.50,2,1
120,0.141853,0.50,2,1
121,0.141482,0.50,2,1
122,0.141124,0.50,2,1
123,0.140780,0.50,2,1
124,0.140449,0.50,2,1
125,0.140129,0.50,2,1
126,0.139822,0.50,2,1
127,0.139525,0.50,2,1
128,0.139239,0.50,2,1
129,0.138963,0.50,2,1
130,0.138696,0.50,2,1
131,0.138438,0.50,2,1
132,0.138189,0.50,2,1
133,0.137948,0.50,2,1
134,0.137715,0.50,2,1
135,0.137490,0.50,2,1
136,0.137271,0.50,2,1
137,0.137059,0.50,2,1
138,0.136854,0.50,2,1
139,0.136656,0.50,2,1
140,0.136463,0.50,2,1
141,0.136276,0.50,2,1
142,0.136094,0.50,2,1
143,0.135917,0.50,2,1
144,0.135746,0.50,2,1
145,0.135579,0.50,2,1
146,0.135417,0.50,2,1
147,0.135260,0.50,2,1
148,0.135106,0.50,2,1
149,0.134957,0.50,2,1
150,0.134812,0.50,2,1
151,0.134670,0.50,2,1
152,0.134532,0.50,2,1
153,0.134398,0.50,2,1
154,0.134267,0.50,2,1
155,0.134139,0.50,2,1
156,0.134014,0.50,2,1
157,0.133892,0.50,2,1
158,0.133773,0.50,2,1
159,0.133657,0.50,2,1
160,0.133544,0.50,2,1
161,0.133433,0.50,2,1
162,0.133325,0.50,2,1
163,0.133219,0.50,2,1
164,0.133116,0.50,2,1
165,0.133014,0.50,2,1
166,0.132915,0.50,2,1
167,0.132819,0.50,2,1
168,0.132724,0.50,2,1
169,0.132631,0.50,2,1
170,0.132540,0.50,2,1
171,0.132451,0.50,2,1
172,0.132364,0.50,2,1
173,0.132279,0.50,2,1
174,0.132195,0.50,2,1
175,0.132113,0.50,2,1
176,0.132032,0.50,2,1
177,0.131954,0.50,2,1
178,0.131876,0.50,2,1
179,0.131800,0.50,2,1
180,0.131726,0.50,2,1
181,0.131653,0.50,2,1
182,0.131581,0.50,2,1
183,0.131511,0.50,2,1
184,0.131442,0.50,2,1
185,0.131374,0.50,2,1
186,0.131307,0.50,2,1
187,0.131242,0.50,2,1
188,0.131178,0.50,2,1
189,0.131115,0.50,2,1
190,0.131052,0.50,2,1
191,0.130991,0.50,2,1
192,0.130932,0.50,2,1
193,0.130873,0.50,2,1
194,0.130815,0.50,2,1
195,0.130758,0.50,2,1
196,0.130702,0.50,2,1
197,0.130647,0.50,2,1
198,0.130592,0.50,2,1
199,0.130539,0.50,2,1
200,0.130487,0.50,2,1
201,0.341648,0.50,16,2
