step,loss,accuracy,hidden,phase
0,0.255676,0.50,2,1
1,0.253543,0.50,2,1
2,0.252000,0.50,2,1
3,0.251062,0.50,2,1
4,0.250652,0.50,2,1
5,0.250601,0.50,2,1
6,0.250729,0.50,2,1
7,0.250885,0.50,2,1
8,0.250973,0.50,2,1
9,0.250958,0.50,2,1
10,0.250850,0.50,2,1
11,0.250684,0.50,2,1
12,0.250497,0.50,2,1
13,0.250324,0.50,2,1
14,0.250188,0.50,2,1
15,0.250100,0.50,2,1
16,0.250058,0.50,2,1
17,0.250056,0.50,2,1
18,0.250079,0.50,2,1
19,0.250112,0.50,2,1
20,0.250143,0.50,2,1
21,0.250161,0.50,2,1
22,0.250163,0.50,2,1
23,0.250149,0.50,2,1
24,0.250121,0.50,2,1
25,0.250087,0.50,2,1
26,0.250051,0.50,2,1
27,0.250019,0.50,2,1
28,0.249994,0.50,2,1
29,0.249979,0.50,2,1
30,0.249972,0.50,2,1
31,0.249971,0.50,2,1
32,0.249974,0.50,2,1
33,0.249978,0.50,2,1
34,0.249979,0.50,2,1
35,0.249977,0.50,2,1
36,0.249969,0.50,2,1
37,0.249956,0.50,2,1
38,0.249939,0.50,2,1
39,0.249919,0.50,2,1
40,0.249897,0.50,2,1
41,0.249873,0.50,2,1
42,0.249847,0.50,2,1
43,0.249819,0.50,2,1
44,0.249788,0.50,2,1
45,0.249751,0.50,2,1
46,0.249706,0.50,2,1
47,0.249650,0.50,2,1
48,0.249580,0.50,2,1
49,0.249492,0.50,2,1
50,0.249382,0.50,2,1
51,0.249244,0.50,2,1
52,0.249073,0.50,2,1
53,0.248863,0.50,2,1
54,0.248605,0.50,2,1
55,0.248293,0.50,2,1
56,0.247917,0.50,2,1
57,0.247469,0.50,2,1
58,0.246940,0.50,2,1
59,0.246320,0.50,2,1
60,0.245600,0.50,2,1
61,0.244771,0.50,2,1
62,0.243825,0.50,2,1
63,0.242753,0.50,2,1
64,0.241549,0.50,2,1
65,0.240208,0.50,2,1
66,0.238728,0.50,2,1
67,0.237107,0.50,2,1
68,0.235349,0.50,2,1
69,0.233457,0.50,2,1
70,0.231438,0.50,2,1
71,0.229299,0.50,2,1
72,0.227051,0.50,2,1
73,0.224704,0.50,2,1
74,0.222271,0.50,2,1
75,0.219765,0.50,2,1
76,0.217200,0.50,2,1
77,0.214590,0.50,2,1
78,0.211949,0.50,2,1
79,0.209291,0.50,2,1
80,0.206629,0.50,2,1
81,0.203976,0.50,2,1
82,0.201342,0.50,2,1
83,0.198739,0.50,2,1
84,0.196173,0.50,2,1
85,0.193653,0.50,2,1
86,0.191186,0.50,2,1
87,0.188776,0.50,2,1
88,0.186429,0.50,2,1
89,0.184148,0.50,2,1
90,0.181937,0.50,2,1
91,0.179798,0.50,2,1
92,0.177733,0.50,2,1
93,0.175741,0.50,2,1
94,0.173824,0.50,2,1
95,0.171981,0.50,2,1
96,0.170212,0.50,2,1
97,0.168515,0.50,2,1
98,0.166890,0.50,2,1
99,0.165334,0.50,2,1
100,0.163848,0.50,2,1
101,0.162428,0.50,2,1
102,0.161073,0.50,2,1
103,0.159780,0.50,2,1
104,0.158548,0.50,2,1
105,0.157374,0.50,2,1
106,0.156256,0.50,2,1
107,0.155191,0.50,2,1
108,0.154177,0.50,2,1
109,0.153211,0.50,2,1
110,0.152292,0.50,2,1
111,0.151416,0.50,2,1
112,0.150583,0.50,2,1
113,0.149788,0.50,2,1
114,0.149032,0.50,2,1
115,0.148311,0.50,2,1
116,0.147624,0.50,2,1
117,0.146968,0.50,2,1
118,0.146343,0.50,2,1
119,0.145746,0.50,2,1
120,0.145176,0.50,2,1
121,0.144632,0.50,2,1
122,0.144112,0.50,2,1
123,0.143615,0.50,2,1
124,0.143139,0.50,2,1
125,0.142684,0.50,2,1
126,0.142248,0.50,2,1
127,0.141831,0.50,2,1
128,0.141430,0.50,2,1
129,0.141046,0.50,2,1
130,0.140678,0.50,2,1
131,0.140324,0.50,2,1
132,0.139984,0.50,2,1
133,0.139658,0.50,2,1
134,0.139344,0.50,2,1
135,0.139041,0.50,2,1
136,0.138750,0.50,2,1
137,0.138470,0.50,2,1
138,0.138200,0.50,2,1
139,0.137939,0.50,2,1
140,0.137688,0.50,2,1
141,0.137445,0.50,2,1
142,0.137211,0.50,2,1
143,0.136984,0.50,2,1
144,0.136765,0.50,2,1
145,0.136553,0.50,2,1
146,0.136348,0.50,2,1
147,0.136150,0.50,2,1
148,0.135957,0.50,2,1
149,0.135771,0.50,2,1
150,0.135590,0.50,2,1
151,0.135415,0.50,2,1
152,0.135245,0.50,2,1
153,0.135080,0.50,2,1
154,0.134920,0.50,2,1
155,0.134764,0.50,2,1
156,0.134613,0.50,2,1
157,0.134466,0.50,2,1
158,0.134322,0.50,2,1
159,0.134183,0.50,2,1
160,0.134048,0.50,2,1
161,0.133916,0.50,2,1
162,0.133787,0.50,2,1
163,0.133662,0.50,2,1
164,0.133540,0.50,2,1
165,0.133421,0.50,2,1
166,0.133304,0.50,2,1
167,0.133191,0.50,2,1
168,0.133080,0.50,2,1
169,0.132973,0.50,2,1
170,0.132867,0.50,2,1
171,0.132764,0.50,2,1
172,0.132664,0.50,2,1
173,0.132565,0.50,2,1
174,0.132469,0.50,2,1
175,0.132375,0.50,2,1
176,0.132283,0.50,2,1
177,0.132194,0.50,2,1
178,0.132106,0.50,2,1
179,0.132020,0.50,2,1
180,0.131935,0.50,2,1
181,0.131853,0.50,2,1
182,0.131772,0.50,2,1
183,0.131693,0.50,2,1
184,0.131615,0.50,2,1
185,0.131539,0.50,2,1
186,0.131465,0.50,2,1
187,0.131392,0.50,2,1
188,0.131320,0.50,2,1
189,0.131250,0.50,2,1
190,0.131181,0.50,2,1
191,0.131114,0.50,2,1
192,0.131048,0.50,2,1
193,0.130983,0.50,2,1
194,0.130919,0.50,2,1
195,0.130856,0.50,2,1
196,0.130795,0.50,2,1
197,0.130734,0.50,2,1
198,0.130675,0.50,2,1
199,0.130617,0.50,2,1
200,0.130559,0.50,2,1
201,0.330200,0.50,16,2
202,0.285362,0.50,16,2
203,0.261016,0.50,16,2
204,0.239476,0.50,16,2
205,0.205096,0.50,16,2
206,0.179360,0.50,16,2
207,0.170591,0.50,16,2
208,0.164356,0.50,16,2
209,0.155703,0.50,16,2
210,0.149188,0.50,16,2
211,0.145693,0.50,16,2
212,0.142366,0.50,16,2
213,0.136833,0.50,16,2
