step,loss,accuracy,hidden,phase
104,0.183745,0.50,2,1
105,0.183672,0.50,2,1
106,0.183602,0.50,2,1
107,0.183534,0.50,2,1
108,0.183469,0.50,2,1
109,0.183406,0.50,2,1
110,0.183346,0.50,2,1
111,0.183287,0.50,2,1
112,0.183231,0.50,2,1
113,0.183177,0.50,2,1
114,0.183124,0.50,2,1
115,0.183073,0.50,2,1
116,0.183024,0.50,2,1
117,0.182977,0.50,2,1
118,0.182931,0.50,2,1
119,0.182886,0.50,2,1
120,0.182843,0.50,2,1
121,0.182801,0.50,2,1
122,0.182760,0.50,2,1
123,0.182721,0.50,2,1
124,0.182683,0.50,2,1
125,0.182645,0.50,2,1
126,0.182609,0.50,2,1
127,0.182574,0.50,2,1
128,0.182540,0.50,2,1
129,0.182506,0.50,2,1
130,0.182474,0.50,2,1
131,0.182443,0.50,2,1
132,0.182412,0.50,2,1
133,0.182382,0.50,2,1
134,0.182353,0.50,2,1
135,0.182324,0.50,2,1
136,0.182297,0.50,2,1
137,0.182270,0.50,2,1
138,0.182243,0.50,2,1
139,0.182218,0.50,2,1
140,0.182193,0.50,2,1
141,0.182168,0.50,2,1
142,0.182144,0.50,2,1
143,0.182121,0.50,2,1
144,0.182098,0.50,2,1
145,0.182075,0.50,2,1
146,0.182054,0.50,2,1
147,0.182032,0.50,2,1
148,0.182011,0.50,2,1
149,0.181991,0.50,2,1
150,0.181971,0.50,2,1
151,0.181951,0.50,2,1
152,0.181932,0.50,2,1
153,0.181913,0.50,2,1
154,0.181895,0.50,2,1
155,0.181877,0.50,2,1
156,0.181859,0.50,2,1
157,0.181842,0.50,2,1
158,0.181825,0.50,2,1
159,0.181808,0.50,2,1
160,0.181792,0.50,2,1
161,0.181776,0.50,2,1
162,0.181761,0.50,2,1
163,0.181745,0.50,2,1
164,0.181730,0.50,2,1
165,0.181715,0.50,2,1
166,0.181701,0.50,2,1
167,0.181687,0.50,2,1
168,0.181673,0.50,2,1
169,0.181659,0.50,2,1
170,0.181645,0.50,2,1
171,0.181632,0.50,2,1
172,0.181619,0.50,2,1
173,0.181606,0.50,2,1
174,0.181594,0.50,2,1
175,0.181581,0.50,2,1
176,0.181569,0.50,2,1
177,0.181557,0.50,2,1
178,0.181546,0.50,2,1
179,0.181534,0.50,2,1
180,0.181523,0.50,2,1
181,0.181512,0.50,2,1
182,0.181501,0.50,2,1
183,0.181490,0.50,2,1
184,0.181479,0.50,2,1
185,0.181469,0.50,2,1
186,0.181459,0.50,2,1
187,0.181449,0.50,2,1
188,0.181439,0.50,2,1
189,0.181429,0.50,2,1
190,0.181419,0.50,2,1
191,0.181410,0.50,2,1
192,0.181400,0.50,2,1
193,0.181391,0.50,2,1
194,0.181382,0.50,2,1
195,0.181373,0.50,2,1
196,0.181365,0.50,2,1
197,0.181356,0.50,2,1
198,0.181347,0.50,2,1
199,0.181339,0.50,2,1
200,0.403516,0.50,2,1
201,0.366510,0.50,16,2
202,0.332911,0.50,16,2
203,0.300190,0.50,16,2
204,0.278325,0.50,16,2
205,0.275918,0.50,16,2
206,0.276449,0.50,16,2
207,0.275488,0.50,16,2
208,0.267812,0.50,16,2
209,0.253805,0.50,16,2
210,0.238489,0.50,16,2
211,0.226462,0.50,16,2
212,0.214505,0.50,16,2
213,0.201863,0.50,16,2
214,0.194546,0.50,16,2
215,0.187673,0.50,16,2
216,0.178335,0.50,16,2
217,0.172647,0.50,16,2
218,0.166670,0.50,16,2
219,0.157942,0.50,16,2
220,0.151110,0.50,16,2
221,0.143749,0.50,16,2
222,0.134650,0.50,16,2
223,0.127137,0.50,16,2
224,0.119456,0.50,16,2
225,0.110549,0.50,16,2
226,0.102699,0.50,16,2
227,0.094980,0.75,16,2
228,0.086474,0.75,16,2
229,0.078761,0.75,16,2
230,0.071767,0.75,16,2
231,0.064672,0.75,16,2
232,0.058102,0.75,16,2
233,0.052359,0.75,16,2
234,0.046891,0.75,16,2
235,0.041656,0.75,16,2
236,0.037009,0.75,16,2
237,0.032935,0.75,16,2
238,0.029225,0.75,16,2
239,0.025858,0.75,16,2
240,0.022923,0.75,16,2
241,0.020412,0.75,16,2
242,0.018218,0.75,16,2
243,0.016259,0.75,16,2
244,0.014517,0.75,16,2
245,0.012997,0.75,16,2
246,0.011683,0.75,16,2
247,0.010543,0.75,16,2
248,0.009540,1.00,16,2
249,0.008651,1.00,16,2
250,0.007864,1.00,16,2
251,0.007172,1.00,16,2
252,0.006569,1.00,16,2
253,0.006040,1.00,16,2
254,0.005575,1.00,16,2
255,0.005162,1.00,16,2
256,0.004793,1.00,16,2
257,0.004461,1.00,16,2
258,0.004163,1.00,16,2
259,0.003896,1.00,16,2
260,0.003657,1.00,16,2
261,0.003443,1.00,16,2
262,0.003251,1.00,16,2
263,0.003077,1.00,16,2
264,0.002920,1.00,16,2
265,0.002776,1.00,16,2
266,0.002645,1.00,16,2
267,0.002525,1.00,16,2
268,0.002414,1.00,16,2
269,0.002313,1.00,16,2
270,0.002220,1.00,16,2
271,0.002135,1.00,16,2
272,0.002056,1.00,16,2
273,0.001983,1.00,16,2
274,0.001916,1.00,16,2
275,0.001853,1.00,16,2
276,0.001795,1.00,16,2
277,0.001740,1.00,16,2
278,0.001689,1.00,16,2
279,0.001641,1.00,16,2
280,0.001596,1.00,16,2
281,0.001553,1.00,16,2
282,0.001513,1.00,16,2
283,0.001476,1.00,16,2
284,0.001440,1.00,16,2
285,0.001406,1.00,16,2
286,0.001374,1.00,16,2
287,0.001344,1.00,16,2
288,0.001315,1.00,16,2
289,0.001287,1.00,16,2
290,0.001260,1.00,16,2
291,0.001235,1.00,16,2
292,0.001211,1.00,16,2
293,0.001188,1.00,16,2
294,0.001165,1.00,16,2
295,0.001144,1.00,16,2
296,0.001123,1.00,16,2
297,0.001104,1.00,16,2
298,0.001084,1.00,16,2
299,0.001066,1.00,16,2
300,0.001048,1.00,16,2
301,0.001031,1.00,16,2
302,0.001014,1.00,16,2
303,0.000998,1.00,16,2
304,0.000982,1.00,16,2
305,0.000967,1.00,16,2
306,0.000952,1.00,16,2
307,0.000938,1.00,16,2
308,0.000924,1.00,16,2
309,0.000911,1.00,16,2
310,0.000897,1.00,16,2
311,0.000885,1.00,16,2
312,0.000872,1.00,16,2
313,0.000860,1.00,16,2
314,0.000848,1.00,16,2
315,0.000836,1.00,16,2
316,0.000825,1.00,16,2
317,0.000814,1.00,16,2
318,0.000803,1.00,16,2
319,0.000793,1.00,16,2
320,0.000783,1.00,16,2
