step,loss,accuracy,hidden,phase
0,0.256684,0.50,2,1
1,0.254646,0.50,2,1
2,0.253030,0.50,2,1
3,0.251769,0.50,2,1
4,0.250814,0.50,2,1
5,0.250111,0.50,2,1
6,0.249604,0.50,2,1
7,0.249236,0.50,2,1
8,0.248957,0.50,2,1
9,0.248721,0.50,2,1
10,0.248498,0.50,2,1
11,0.248269,0.50,2,1
12,0.248023,0.50,2,1
13,0.247753,0.50,2,1
14,0.247454,0.50,2,1
15,0.247114,0.50,2,1
16,0.246720,0.50,2,1
17,0.246261,0.50,2,1
18,0.245729,0.50,2,1
19,0.245121,0.50,2,1
20,0.244437,0.50,2,1
21,0.243678,0.50,2,1
22,0.242846,0.50,2,1
23,0.241941,0.50,2,1
24,0.240964,0.50,2,1
25,0.239913,0.50,2,1
26,0.238787,0.50,2,1
27,0.237585,0.50,2,1
28,0.236304,0.50,2,1
29,0.234943,0.50,2,1
30,0.233500,0.50,2,1
31,0.231977,0.50,2,1
32,0.230376,0.50,2,1
33,0.228698,0.50,2,1
34,0.226950,0.50,2,1
35,0.225136,0.50,2,1
36,0.223263,0.50,2,1
37,0.221337,0.50,2,1
38,0.219366,0.50,2,1
39,0.217358,0.50,2,1
40,0.215318,0.50,2,1
41,0.213254,0.50,2,1
42,0.211174,0.50,2,1
43,0.209083,0.50,2,1
44,0.206990,0.50,2,1
45,0.204900,0.50,2,1
46,0.202820,0.50,2,1
47,0.200757,0.50,2,1
48,0.198715,0.50,2,1
49,0.196700,0.50,2,1
50,0.194716,0.50,2,1
51,0.192767,0.50,2,1
52,0.190854,0.50,2,1
53,0.188981,0.50,2,1
54,0.187149,0.50,2,1
55,0.185360,0.50,2,1
56,0.183613,0.50,2,1
57,0.181911,0.50,2,1
58,0.180254,0.50,2,1
59,0.178643,0.50,2,1
60,0.177077,0.50,2,1
61,0.175558,0.50,2,1
62,0.174085,0.50,2,1
63,0.172659,0.50,2,1
64,0.171278,0.50,2,1
65,0.169943,0.50,2,1
66,0.168652,0.50,2,1
67,0.167406,0.50,2,1
68,0.166203,0.50,2,1
69,0.165042,0.50,2,1
70,0.163921,0.50,2,1
71,0.162841,0.50,2,1
72,0.161799,0.50,2,1
73,0.160794,0.50,2,1
74,0.159826,0.50,2,1
75,0.158892,0.50,2,1
76,0.157993,0.50,2,1
77,0.157126,0.50,2,1
78,0.156290,0.50,2,1
79,0.155485,0.50,2,1
80,0.154709,0.50,2,1
81,0.153961,0.50,2,1
82,0.153240,0.50,2,1
83,0.152546,0.50,2,1
84,0.151876,0.50,2,1
85,0.151230,0.50,2,1
86,0.150607,0.50,2,1
87,0.150007,0.50,2,1
88,0.149427,0.50,2,1
89,0.148868,0.50,2,1
90,0.148328,0.50,2,1
91,0.147808,0.50,2,1
92,0.147305,0.50,2,1
93,0.146819,0.50,2,1
94,0.146350,0.50,2,1
95,0.145896,0.50,2,1
96,0.145458,0.50,2,1
97,0.145034,0.50,2,1
98,0.144625,0.50,2,1
99,0.144228,0.50,2,1
100,0.143845,0.50,2,1
101,0.143473,0.50,2,1
102,0.143114,0.50,2,1
103,0.142765,0.50,2,1
104,0.142428,0.50,2,1
105,0.142101,0.50,2,1
106,0.141784,0.50,2,1
107,0.141476,0.50,2,1
108,0.141178,0.50,2,1
109,0.140889,0.50,2,1
110,0.140608,0.50,2,1
111,0.140335,0.50,2,1
112,0.140070,0.50,2,1
113,0.139812,0.50,2,1
114,0.139562,0.50,2,1
115,0.139319,0.50,2,1
116,0.139083,0.50,2,1
117,0.138853,0.50,2,1
118,0.138629,0.50,2,1
119,0.138411,0.50,2,1
120,0.138199,0.50,2,1
121,0.137993,0.50,2,1
122,0.137792,0.50,2,1
123,0.137596,0.50,2,1
124,0.137405,0.50,2,1
125,0.137219,0.50,2,1
126,0.137037,0.50,2,1
127,0.136860,0.50,2,1
128,0.136688,0.50,2,1
129,0.136519,0.50,2,1
130,0.136355,0.50,2,1
131,0.136194,0.50,2,1
132,0.136038,0.50,2,1
133,0.135884,0.50,2,1
134,0.135735,0.50,2,1
135,0.135589,0.50,2,1
136,0.135446,0.50,2,1
137,0.135306,0.50,2,1
138,0.135170,0.50,2,1
139,0.135036,0.50,2,1
140,0.134906,0.50,2,1
141,0.134778,0.50,2,1
142,0.134653,0.50,2,1
143,0.134530,0.50,2,1
144,0.134411,0.50,2,1
145,0.134293,0.50,2,1
146,0.134179,0.50,2,1
147,0.134066,0.50,2,1
148,0.133956,0.50,2,1
149,0.133848,0.50,2,1
150,0.133742,0.50,2,1
151,0.133638,0.50,2,1
152,0.133536,0.50,2,1
153,0.133437,0.50,2,1
154,0.133339,0.50,2,1
155,0.133243,0.50,2,1
156,0.133149,0.50,2,1
157,0.133057,0.50,2,1
