step,loss,accuracy,hidden,phase
103,0.150626,0.50,2,1
104,0.149916,0.50,2,1
105,0.149234,0.50,2,1
106,0.148579,0.50,2,1
107,0.147951,0.50,2,1
108,0.147349,0.50,2,1
109,0.146771,0.50,2,1
110,0.146216,0.50,2,1
111,0.145684,0.50,2,1
112,0.145173,0.50,2,1
113,0.144683,0.50,2,1
114,0.144212,0.50,2,1
115,0.143759,0.50,2,1
116,0.143324,0.50,2,1
117,0.142906,0.50,2,1
118,0.142504,0.50,2,1
119,0.142118,0.50,2,1
120,0.141746,0.50,2,1
121,0.141388,0.50,2,1
122,0.141042,0.50,2,1
123,0.140710,0.50,2,1
124,0.140390,0.50,2,1
125,0.140080,0.50,2,1
126,0.139782,0.50,2,1
127,0.139494,0.50,2,1
128,0.139216,0.50,2,1
129,0.138948,0.50,2,1
130,0.138688,0.50,2,1
131,0.138437,0.50,2,1
132,0.138194,0.50,2,1
133,0.137959,0.50,2,1
134,0.137731,0.50,2,1
135,0.137510,0.50,2,1
136,0.137296,0.50,2,1
137,0.137089,0.50,2,1
138,0.136888,0.50,2,1
139,0.136693,0.50,2,1
140,0.136503,0.50,2,1
141,0.136319,0.50,2,1
142,0.136141,0.50,2,1
143,0.135967,0.50,2,1
144,0.135798,0.50,2,1
145,0.135634,0.50,2,1
146,0.135474,0.50,2,1
147,0.135318,0.50,2,1
148,0.135166,0.50,2,1
149,0.135019,0.50,2,1
150,0.134875,0.50,2,1
151,0.134735,0.50,2,1
152,0.134598,0.50,2,1
153,0.134465,0.50,2,1
154,0.134335,0.50,2,1
155,0.134208,0.50,2,1
156,0.134084,0.50,2,1
157,0.133963,0.50,2,1
158,0.133845,0.50,2,1
159,0.133730,0.50,2,1
160,0.133617,0.50,2,1
161,0.133507,0.50,2,1
162,0.133399,0.50,2,1
163,0.133294,0.50,2,1
164,0.133191,0.50,2,1
165,0.133090,0.50,2,1
166,0.132991,0.50,2,1
167,0.132895,0.50,2,1
168,0.132800,0.50,2,1
169,0.132707,0.50,2,1
170,0.132617,0.50,2,1
171,0.132528,0.50,2,1
172,0.132441,0.50,2,1
173,0.132355,0.50,2,1
174,0.132272,0.50,2,1
175,0.132189,0.50,2,1
176,0.132109,0.50,2,1
177,0.132030,0.50,2,1
178,0.131953,0.50,2,1
179,0.131877,0.50,2,1
180,0.131802,0.50,2,1
181,0.131729,0.50,2,1
182,0.131657,0.50,2,1
183,0.131587,0.50,2,1
184,0.131517,0.50,2,1
185,0.131449,0.50,2,1
186,0.131383,0.50,2,1
187,0.131317,0.50,2,1
188,0.131252,0.50,2,1
189,0.131189,0.50,2,1
190,0.131127,0.50,2,1
191,0.131066,0.50,2,1
192,0.131005,0.50,2,1
193,0.130946,0.50,2,1
194,0.130888,0.50,2,1
195,0.130831,0.50,2,1
196,0.130774,0.50,2,1
197,0.130719,0.50,2,1
198,0.130665,0.50,2,1
199,0.130611,0.50,2,1
200,0.375248,0.50,2,1
201,0.308246,0.50,16,2
202,0.258608,0.50,16,2
203,0.255852,0.50,16,2
204,0.251674,0.50,16,2
205,0.221260,0.50,16,2
206,0.184859,0.50,16,2
207,0.164086,0.50,16,2
208,0.160848,0.50,16,2
209,0.160964,0.50,16,2
210,0.156592,0.50,16,2
211,0.149001,0.50,16,2
212,0.141413,0.50,16,2
213,0.135462,0.50,16,2
214,0.131178,0.50,16,2
215,0.127761,0.50,16,2
216,0.124110,0.50,16,2
217,0.119245,0.50,16,2
218,0.112674,0.50,16,2
219,0.104524,0.50,16,2
220,0.095394,0.75,16,2
221,0.086069,0.75,16,2
222,0.077257,0.75,16,2
223,0.069451,0.75,16,2
224,0.062907,0.75,16,2
225,0.057645,0.75,16,2
226,0.053439,0.75,16,2
227,0.049881,0.75,16,2
228,0.046573,0.75,16,2
229,0.043298,0.75,16,2
230,0.040052,0.75,16,2
231,0.036935,0.75,16,2
232,0.034025,0.75,16,2
233,0.031313,0.75,16,2
234,0.028736,0.75,16,2
235,0.026236,0.75,16,2
236,0.023816,0.75,16,2
237,0.021532,0.75,16,2
238,0.019462,0.75,16,2
239,0.017665,0.75,16,2
240,0.016152,0.75,16,2
241,0.014886,0.75,16,2
242,0.013804,0.75,16,2
243,0.012838,0.75,16,2
244,0.011935,0.75,16,2
245,0.011071,0.75,16,2
246,0.010243,0.75,16,2
247,0.009462,1.00,16,2
248,0.008743,1.00,16,2
249,0.008096,1.00,16,2
250,0.007525,1.00,16,2
251,0.007026,1.00,16,2
252,0.006589,1.00,16,2
253,0.006206,1.00,16,2
254,0.005865,1.00,16,2
255,0.005558,1.00,16,2
256,0.005277,1.00,16,2
257,0.005017,1.00,16,2
258,0.004776,1.00,16,2
259,0.004552,1.00,16,2
260,0.004343,1.00,16,2
261,0.004149,1.00,16,2
262,0.003969,1.00,16,2
263,0.003802,1.00,16,2
264,0.003649,1.00,16,2
265,0.003507,1.00,16,2
266,0.003377,1.00,16,2
267,0.003257,1.00,16,2
268,0.003145,1.00,16,2
269,0.003041,1.00,16,2
270,0.002944,1.00,16,2
271,0.002854,1.00,16,2
272,0.002768,1.00,16,2
273,0.002687,1.00,16,2
274,0.002611,1.00,16,2
275,0.002538,1.00,16,2
276,0.002469,1.00,16,2
277,0.002403,1.00,16,2
278,0.002340,1.00,16,2
279,0.002281,1.00,16,2
280,0.002224,1.00,16,2
281,0.002170,1.00,16,2
282,0.002119,1.00,16,2
283,0.002070,1.00,16,2
284,0.002024,1.00,16,2
285,0.001980,1.00,16,2
286,0.001937,1.00,16,2
287,0.001897,1.00,16,2
288,0.001859,1.00,16,2
289,0.001822,1.00,16,2
290,0.001787,1.00,16,2
291,0.001753,1.00,16,2
292,0.001721,1.00,16,2
293,0.001690,1.00,16,2
294,0.001660,1.00,16,2
295,0.001631,1.00,16,2
296,0.001603,1.00,16,2
297,0.001576,1.00,16,2
298,0.001549,1.00,16,2
299,0.001524,1.00,16,2
300,0.001500,1.00,16,2
301,0.001476,1.00,16,2
302,0.001453,1.00,16,2
303,0.001430,1.00,16,2
304,0.001408,1.00,16,2
305,0.001387,1.00,16,2
306,0.001367,1.00,16,2
307,0.001347,1.00,16,2
308,0.001327,1.00,16,2
309,0.001308,1.00,16,2
310,0.001290,1.00,16,2
311,0.001272,1.00,16,2
312,0.001254,1.00,16,2
313,0.001237,1.00,16,2
314,0.001220,1.00,16,2
315,0.001204,1.00,16,2
316,0.001188,1.00,16,2
317,0.001172,1.00,16,2
318,0.001157,1.00,16,2
319,0.001142,1.00,16,2
320,0.001128,1.00,16,2
