step,loss,accuracy,hidden,phase
0,0.252620,0.50,2,1
1,0.251470,0.50,2,1
2,0.250687,0.50,2,1
3,0.250216,0.50,2,1
4,0.249997,0.50,2,1
5,0.249957,0.50,2,1
6,0.250018,0.50,2,1
7,0.250107,0.50,2,1
8,0.250172,0.50,2,1
9,0.250184,0.50,2,1
10,0.250139,0.50,2,1
11,0.250044,0.50,2,1
12,0.249915,0.50,2,1
13,0.249766,0.50,2,1
14,0.249609,0.50,2,1
15,0.249451,0.50,2,1
16,0.249292,0.50,2,1
17,0.249126,0.50,2,1
18,0.248941,0.50,2,1
19,0.248723,0.50,2,1
20,0.248457,0.50,2,1
21,0.248130,0.50,2,1
22,0.247730,0.50,2,1
23,0.247249,0.50,2,1
24,0.246680,0.50,2,1
25,0.246018,0.50,2,1
26,0.245262,0.50,2,1
27,0.244411,0.50,2,1
28,0.243463,0.50,2,1
29,0.242419,0.50,2,1
30,0.241280,0.50,2,1
31,0.240047,0.50,2,1
32,0.238722,0.50,2,1
33,0.237307,0.50,2,1
34,0.235806,0.50,2,1
35,0.234223,0.50,2,1
36,0.232561,0.50,2,1
37,0.230826,0.50,2,1
38,0.229023,0.50,2,1
39,0.227160,0.50,2,1
40,0.225242,0.50,2,1
41,0.223276,0.50,2,1
42,0.221269,0.50,2,1
43,0.219227,0.50,2,1
44,0.217156,0.50,2,1
45,0.215063,0.50,2,1
46,0.212954,0.50,2,1
47,0.210837,0.50,2,1
48,0.208719,0.50,2,1
49,0.206604,0.50,2,1
50,0.204498,0.50,2,1
51,0.202407,0.50,2,1
52,0.200332,0.50,2,1
53,0.198279,0.50,2,1
54,0.196251,0.50,2,1
55,0.194252,0.50,2,1
56,0.192284,0.50,2,1
57,0.190350,0.50,2,1
58,0.188452,0.50,2,1
59,0.186592,0.50,2,1
60,0.184771,0.50,2,1
61,0.182992,0.50,2,1
62,0.181256,0.50,2,1
63,0.179566,0.50,2,1
64,0.177920,0.50,2,1
65,0.176321,0.50,2,1
66,0.174768,0.50,2,1
67,0.173261,0.50,2,1
68,0.171802,0.50,2,1
69,0.170390,0.50,2,1
70,0.169024,0.50,2,1
71,0.167703,0.50,2,1
72,0.166428,0.50,2,1
73,0.165197,0.50,2,1
74,0.164009,0.50,2,1
75,0.162864,0.50,2,1
76,0.161761,0.50,2,1
77,0.160699,0.50,2,1
78,0.159675,0.50,2,1
79,0.158690,0.50,2,1
80,0.157743,0.50,2,1
81,0.156830,0.50,2,1
82,0.155953,0.50,2,1
83,0.155109,0.50,2,1
84,0.154297,0.50,2,1
85,0.153517,0.50,2,1
86,0.152766,0.50,2,1
87,0.152043,0.50,2,1
88,0.151349,0.50,2,1
89,0.150680,0.50,2,1
90,0.150037,0.50,2,1
91,0.149418,0.50,2,1
92,0.148822,0.50,2,1
93,0.148249,0.50,2,1
94,0.147697,0.50,2,1
95,0.147165,0.50,2,1
96,0.146652,0.50,2,1
97,0.146159,0.50,2,1
98,0.145683,0.50,2,1
99,0.145224,0.50,2,1
100,0.144781,0.50,2,1
101,0.144354,0.50,2,1
102,0.143942,0.50,2,1
103,0.143544,0.50,2,1
104,0.143160,0.50,2,1
105,0.142789,0.50,2,1
106,0.142430,0.50,2,1
107,0.142083,0.50,2,1
108,0.141747,0.50,2,1
109,0.141423,0.50,2,1
110,0.141109,0.50,2,1
111,0.140804,0.50,2,1
112,0.140510,0.50,2,1
113,0.140225,0.50,2,1
114,0.139948,0.50,2,1
115,0.139680,0.50,2,1
116,0.139420,0.50,2,1
117,0.139167,0.50,2,1
118,0.138922,0.50,2,1
119,0.138685,0.50,2,1
120,0.138454,0.50,2,1
121,0.138229,0.50,2,1
