step,loss,accuracy,hidden,phase
0,0.260833,0.50,2,1
1,0.258024,0.50,2,1
2,0.255612,0.50,2,1
3,0.253620,0.50,2,1
4,0.252062,0.50,2,1
5,0.250935,0.50,2,1
6,0.250220,0.50,2,1
7,0.249877,0.50,2,1
8,0.249842,0.50,2,1
9,0.250031,0.50,2,1
10,0.250337,0.50,2,1
11,0.250653,0.50,2,1
12,0.250897,0.50,2,1
13,0.251025,0.50,2,1
14,0.251029,0.50,2,1
15,0.250923,0.50,2,1
16,0.250736,0.50,2,1
17,0.250501,0.50,2,1
18,0.250247,0.50,2,1
19,0.250001,0.50,2,1
20,0.249783,0.50,2,1
21,0.249605,0.50,2,1
22,0.249471,0.50,2,1
23,0.249382,0.50,2,1
24,0.249329,0.50,2,1
25,0.249303,0.50,2,1
26,0.249288,0.50,2,1
27,0.249270,0.50,2,1
28,0.249236,0.50,2,1
29,0.249177,0.50,2,1
30,0.249088,0.50,2,1
31,0.248967,0.50,2,1
32,0.248820,0.50,2,1
33,0.248654,0.50,2,1
34,0.248477,0.50,2,1
35,0.248296,0.50,2,1
36,0.248117,0.50,2,1
37,0.247942,0.50,2,1
38,0.247770,0.50,2,1
39,0.247597,0.50,2,1
40,0.247416,0.50,2,1
41,0.247221,0.50,2,1
42,0.247006,0.50,2,1
43,0.246767,0.50,2,1
44,0.246502,0.50,2,1
45,0.246213,0.50,2,1
46,0.245899,0.50,2,1
47,0.245565,0.50,2,1
48,0.245213,0.50,2,1
49,0.244843,0.50,2,1
50,0.244458,0.50,2,1
51,0.244055,0.50,2,1
52,0.243633,0.50,2,1
53,0.243190,0.50,2,1
54,0.242723,0.50,2,1
55,0.242230,0.50,2,1
56,0.241710,0.50,2,1
57,0.241163,0.50,2,1
58,0.240589,0.50,2,1
59,0.239989,0.50,2,1
60,0.239365,0.50,2,1
61,0.238717,0.50,2,1
62,0.238046,0.50,2,1
63,0.237352,0.50,2,1
64,0.236634,0.50,2,1
65,0.235892,0.50,2,1
66,0.235123,0.50,2,1
67,0.234327,0.50,2,1
68,0.233504,0.50,2,1
69,0.232650,0.50,2,1
70,0.231765,0.50,2,1
71,0.230847,0.50,2,1
72,0.229894,0.50,2,1
73,0.228904,0.50,2,1
74,0.227873,0.50,2,1
75,0.226800,0.50,2,1
76,0.225685,0.50,2,1
77,0.224527,0.50,2,1
78,0.223328,0.50,2,1
79,0.222089,0.50,2,1
80,0.220812,0.50,2,1
81,0.219501,0.50,2,1
82,0.218158,0.50,2,1
83,0.216789,0.50,2,1
84,0.215399,0.50,2,1
85,0.213995,0.50,2,1
86,0.212584,0.50,2,1
87,0.211174,0.50,2,1
88,0.209771,0.50,2,1
89,0.208381,0.50,2,1
90,0.207010,0.50,2,1
91,0.205663,0.50,2,1
92,0.204346,0.50,2,1
93,0.203062,0.50,2,1
94,0.201815,0.50,2,1
95,0.200610,0.50,2,1
96,0.199448,0.50,2,1
97,0.198333,0.50,2,1
98,0.197266,0.50,2,1
99,0.196247,0.50,2,1
100,0.195277,0.50,2,1
101,0.194355,0.50,2,1
102,0.193482,0.50,2,1
103,0.192657,0.50,2,1
104,0.191878,0.50,2,1
105,0.191144,0.50,2,1
106,0.190453,0.50,2,1
107,0.189803,0.50,2,1
108,0.189193,0.50,2,1
109,0.188619,0.50,2,1
110,0.188081,0.50,2,1
111,0.187576,0.50,2,1
112,0.187102,0.50,2,1
113,0.186657,0.50,2,1
114,0.186239,0.50,2,1
115,0.185847,0.50,2,1
116,0.185478,0.50,2,1
117,0.185131,0.50,2,1
118,0.184805,0.50,2,1
119,0.184498,0.50,2,1
120,0.184209,0.50,2,1
121,0.183937,0.50,2,1
122,0.183680,0.50,2,1
123,0.183438,0.50,2,1
124,0.183209,0.50,2,1
125,0.182993,0.50,2,1
126,0.182788,0.50,2,1
127,0.182594,0.50,2,1
128,0.182410,0.50,2,1
129,0.182236,0.50,2,1
130,0.182070,0.50,2,1
131,0.181913,0.50,2,1
132,0.181763,0.50,2,1
133,0.181620,0.50,2,1
134,0.181485,0.50,2,1
135,0.181355,0.50,2,1
136,0.181231,0.50,2,1
137,0.181113,0.50,2,1
138,0.181000,0.50,2,1
139,0.180892,0.50,2,1
140,0.180788,0.50,2,1
141,0.180688,0.50,2,1
142,0.180593,0.50,2,1
143,0.180501,0.50,2,1
144,0.180413,0.50,2,1
145,0.180329,0.50,2,1
146,0.180247,0.50,2,1
147,0.180169,0.50,2,1
148,0.180093,0.50,2,1
149,0.180020,0.50,2,1
150,0.179950,0.50,2,1
151,0.179882,0.50,2,1
152,0.179816,0.50,2,1
153,0.179752,0.50,2,1
154,0.179691,0.50,2,1
155,0.179631,0.50,2,1
156,0.179574,0.50,2,1
157,0.179518,0.50,2,1
158,0.179464,0.50,2,1
159,0.179411,0.50,2,1
160,0.179360,0.50,2,1
161,0.179310,0.50,2,1
162,0.179262,0.50,2,1
163,0.179215,0.50,2,1
164,0.179170,0.50,2,1
165,0.179125,0.50,2,1
166,0.179082,0.50,2,1
167,0.179040,0.50,2,1
168,0.178999,0.50,2,1
169,0.178959,0.50,2,1
170,0.178920,0.50,2,1
171,0.178882,0.50,2,1
172,0.178845,0.50,2,1
173,0.178809,0.50,2,1
174,0.178774,0.50,2,1
175,0.178740,0.50,2,1
176,0.178706,0.50,2,1
177,0.178673,0.50,2,1
178,0.178641,0.50,2,1
179,0.178609,0.50,2,1
180,0.178579,0.50,2,1
181,0.178549,0.50,2,1
182,0.178519,0.50,2,1
183,0.178490,0.50,2,1
184,0.178462,0.50,2,1
185,0.178434,0.50,2,1
186,0.178407,0.50,2,1
187,0.178381,0.50,2,1
188,0.178355,0.50,2,1
189,0.178329,0.50,2,1
190,0.178304,0.50,2,1
191,0.178280,0.50,2,1
192,0.178256,0.50,2,1
193,0.178232,0.50,2,1
194,0.178209,0.50,2,1
195,0.178186,0.50,2,1
196,0.178164,0.50,2,1
197,0.178142,0.50,2,1
198,0.178121,0.50,2,1
199,0.178100,0.50,2,1
200,0.178079,0.50,2,1
201,0.313116,0.50,16,2
202,0.215122,0.50,16,2
203,0.262516,0.50,16,2
204,0.211857,0.50,16,2
205,0.165861,0.50,16,2
206,0.180879,0.50,16,2
207,0.176937,0.50,16,2
208,0.148933,0.50,16,2
209,0.131610,0.50,16,2
210,0.129406,0.50,16,2
211,0.125842,0.50,16,2
212,0.113009,0.50,16,2
213,0.093448,0.75,16,2
214,0.075342,0.75,16,2
215,0.063129,0.75,16,2
216,0.052724,0.75,16,2
217,0.040603,0.75,16,2
218,0.029904,0.75,16,2
219,0.024458,0.75,16,2
220,0.023043,0.75,16,2
221,0.022070,0.75,16,2
222,0.019683,0.75,16,2
223,0.016456,0.75,16,2
224,0.013722,0.75,16,2
225,0.012068,0.75,16,2
226,0.011179,0.75,16,2
227,0.010430,0.75,16,2
