step,loss,accuracy,hidden,phase
129,0.135796,0.50,2,1
130,0.135623,0.50,2,1
131,0.135454,0.50,2,1
132,0.135291,0.50,2,1
133,0.135132,0.50,2,1
134,0.134977,0.50,2,1
135,0.134826,0.50,2,1
136,0.134679,0.50,2,1
137,0.134536,0.50,2,1
138,0.134396,0.50,2,1
139,0.134260,0.50,2,1
140,0.134128,0.50,2,1
141,0.133999,0.50,2,1
142,0.133873,0.50,2,1
143,0.133750,0.50,2,1
144,0.133630,0.50,2,1
145,0.133512,0.50,2,1
146,0.133398,0.50,2,1
147,0.133286,0.50,2,1
148,0.133177,0.50,2,1
149,0.133070,0.50,2,1
150,0.132965,0.50,2,1
151,0.132863,0.50,2,1
152,0.132763,0.50,2,1
153,0.132666,0.50,2,1
154,0.132570,0.50,2,1
155,0.132477,0.50,2,1
156,0.132385,0.50,2,1
157,0.132295,0.50,2,1
158,0.132208,0.50,2,1
159,0.132122,0.50,2,1
160,0.132037,0.50,2,1
161,0.131955,0.50,2,1
162,0.131874,0.50,2,1
163,0.131794,0.50,2,1
164,0.131717,0.50,2,1
165,0.131640,0.50,2,1
166,0.131566,0.50,2,1
167,0.131492,0.50,2,1
168,0.131420,0.50,2,1
169,0.131350,0.50,2,1
170,0.131280,0.50,2,1
171,0.131212,0.50,2,1
172,0.131145,0.50,2,1
173,0.131080,0.50,2,1
174,0.131015,0.50,2,1
175,0.130952,0.50,2,1
176,0.130890,0.50,2,1
177,0.130829,0.50,2,1
178,0.130769,0.50,2,1
179,0.130710,0.50,2,1
180,0.130652,0.50,2,1
181,0.130595,0.50,2,1
182,0.130539,0.50,2,1
183,0.130484,0.50,2,1
184,0.130430,0.50,2,1
185,0.130376,0.50,2,1
186,0.130324,0.50,2,1
187,0.130272,0.50,2,1
188,0.130222,0.50,2,1
189,0.130172,0.50,2,1
190,0.130123,0.50,2,1
191,0.130074,0.50,2,1
192,0.130027,0.50,2,1
193,0.129980,0.50,2,1
194,0.129934,0.50,2,1
195,0.129889,0.50,2,1
196,0.129844,0.50,2,1
197,0.129800,0.50,2,1
198,0.129757,0.50,2,1
199,0.129714,0.50,2,1
200,0.386153,0.50,2,1
201,0.322381,0.50,16,2
202,0.326370,0.50,16,2
203,0.319244,0.50,16,2
204,0.296383,0.50,16,2
205,0.275584,0.50,16,2
206,0.265006,0.50,16,2
207,0.261356,0.50,16,2
208,0.257738,0.50,16,2
209,0.251361,0.50,16,2
210,0.243746,0.50,16,2
211,0.237044,0.50,16,2
212,0.231541,0.50,16,2
213,0.226092,0.50,16,2
214,0.219361,0.50,16,2
215,0.210439,0.50,16,2
216,0.199314,0.50,16,2
217,0.187392,0.50,16,2
218,0.177257,0.50,16,2
219,0.170260,0.50,16,2
220,0.164242,0.50,16,2
221,0.156737,0.50,16,2
222,0.148630,0.50,16,2
223,0.142185,0.50,16,2
224,0.137904,0.50,16,2
225,0.134131,0.50,16,2
226,0.129198,0.50,16,2
227,0.123267,0.50,16,2
228,0.117824,0.50,16,2
229,0.113511,0.50,16,2
230,0.108995,0.50,16,2
231,0.102927,0.50,16,2
232,0.095796,0.75,16,2
233,0.088912,0.75,16,2
234,0.082594,0.75,16,2
235,0.076005,0.75,16,2
236,0.068726,0.75,16,2
237,0.061517,0.75,16,2
238,0.055229,0.75,16,2
239,0.049749,0.75,16,2
240,0.044454,0.75,16,2
241,0.039226,0.75,16,2
242,0.034472,0.75,16,2
243,0.030452,0.75,16,2
244,0.027025,0.75,16,2
245,0.023950,0.75,16,2
246,0.021155,0.75,16,2
247,0.018709,0.75,16,2
248,0.016667,0.75,16,2
249,0.014995,0.75,16,2
250,0.013608,0.75,16,2
251,0.012418,0.75,16,2
252,0.011369,0.75,16,2
253,0.010435,0.75,16,2
254,0.009608,1.00,16,2
255,0.008878,1.00,16,2
256,0.008235,1.00,16,2
257,0.007666,1.00,16,2
258,0.007158,1.00,16,2
259,0.006701,1.00,16,2
260,0.006288,1.00,16,2
261,0.005918,1.00,16,2
262,0.005586,1.00,16,2
263,0.005291,1.00,16,2
264,0.005029,1.00,16,2
265,0.004796,1.00,16,2
266,0.004587,1.00,16,2
267,0.004398,1.00,16,2
268,0.004224,1.00,16,2
269,0.004065,1.00,16,2
270,0.003917,1.00,16,2
271,0.003781,1.00,16,2
272,0.003655,1.00,16,2
273,0.003538,1.00,16,2
274,0.003431,1.00,16,2
275,0.003331,1.00,16,2
276,0.003238,1.00,16,2
277,0.003151,1.00,16,2
278,0.003069,1.00,16,2
279,0.002991,1.00,16,2
280,0.002918,1.00,16,2
281,0.002848,1.00,16,2
282,0.002782,1.00,16,2
283,0.002719,1.00,16,2
284,0.002660,1.00,16,2
285,0.002604,1.00,16,2
286,0.002551,1.00,16,2
287,0.002500,1.00,16,2
288,0.002452,1.00,16,2
289,0.002406,1.00,16,2
290,0.002362,1.00,16,2
291,0.002320,1.00,16,2
292,0.002280,1.00,16,2
293,0.002241,1.00,16,2
294,0.002203,1.00,16,2
295,0.002167,1.00,16,2
296,0.002132,1.00,16,2
297,0.002099,1.00,16,2
298,0.002066,1.00,16,2
299,0.002035,1.00,16,2
300,0.002005,1.00,16,2
301,0.001976,1.00,16,2
302,0.001947,1.00,16,2
303,0.001919,1.00,16,2
304,0.001892,1.00,16,2
305,0.001866,1.00,16,2
306,0.001840,1.00,16,2
307,0.001815,1.00,16,2
308,0.001791,1.00,16,2
309,0.001767,1.00,16,2
310,0.001744,1.00,16,2
311,0.001722,1.00,16,2
312,0.001699,1.00,16,2
313,0.001678,1.00,16,2
314,0.001657,1.00,16,2
315,0.001636,1.00,16,2
316,0.001616,1.00,16,2
317,0.001596,1.00,16,2
318,0.001576,1.00,16,2
319,0.001557,1.00,16,2
320,0.001539,1.00,16,2
