Running: /workspaces/Noma/demo_self_growing_xor/noma/xor_bench.noma
[print] 0.2545240034876598
[print] 0.2545240034876598
[print] 0.25305688560404405
[print] 0.2518779995580181
[print] 0.2509767934551823
[print] 0.25033476117837095
[print] 0.2499263195805317
[print] 0.24971791092403953
[print] 0.24966561576945578
[print] 0.24971499244191267
[print] 0.24980661420753777
[print] 0.24988649355044473
[print] 0.24991590475983955
[print] 0.2498753498309678
[print] 0.24976224336597388
[print] 0.24958538184674825
[print] 0.24935915962665406
[print] 0.24909894372632593
[print] 0.2488178759338501
[print] 0.2485249268029141
[print] 0.24822394092143463
[print] 0.2479134291186365
[print] 0.2475869240556123
[print] 0.24723379756821973
[print] 0.2468404682648167
[print] 0.24639187682751962
[print] 0.2458730283067077
[print] 0.24527035898889915
[print] 0.24457270904079373
[print] 0.24377177397247074
[print] 0.2428620441441505
[print] 0.24184037062655872
[print] 0.2407053699401143
[print] 0.23945688518142857
[print] 0.23809566652891523
[print] 0.2366233333429873
[print] 0.23504255846902675
[print] 0.23335732679039703
[print] 0.23157311490112148
[print] 0.22969690684243646
[print] 0.22773704046275006
[print] 0.2257029244581718
[print] 0.22360467857758742
[print] 0.22145275037266043
[print] 0.2192575633776655
[print] 0.21702924968780313
[print] 0.21477750267693482
[print] 0.21251154738047162
[print] 0.2102401798030406
[print] 0.20797180062664566
[print] 0.2057143839960222
[print] 0.20347536918993656
[print] 0.20126151092502173
[print] 0.1990787465944853
[print] 0.19693213019532535
[print] 0.19482585333199418
[print] 0.1927633395711001
[print] 0.19074737460979813
[print] 0.18878023007635433
[print] 0.18686375204485778
[print] 0.18499940660027636
[print] 0.18318829266480194
[print] 0.18143114064821647
[print] 0.17972831456192145
[print] 0.1780798286995284
[print] 0.176485381802701
[print] 0.1749444047081945
[print] 0.17345611349697443
[print] 0.17201955966542473
[print] 0.1706336712202785
[print] 0.16929728242420894
[print] 0.16800915351813595
[print] 0.16676798391108796
[print] 0.1655724226941094
[print] 0.1644210793015914
[print] 0.1633125354971805
[print] 0.1622453583610753
[print] 0.1612181130720701
[print] 0.16022937412570223
[print] 0.15927773404321838
[print] 0.1583618093011783
[print] 0.15748024384897655
[print] 0.15663171098181472
[print] 0.15581491443324008
[print] 0.15502858939144304
[print] 0.1542715038390099
[print] 0.15354246029051613
[print] 0.15284029775200372
[print] 0.1521638935995588
[print] 0.1515121650721234
[print] 0.15088407016340108
[print] 0.15027860783076086
[print] 0.14969481756880904
[print] 0.14913177848890316
[print] 0.1485886080888411
[print] 0.14806446089162878
[print] 0.14755852709231188
[print] 0.14707003129563684
[print] 0.14659823137182443
[print] 0.146142417415006
[print] 0.14570191076451897
[print] 0.14527606304309015
[print] 0.1448642551737409
[print] 0.14446589635292878
[print] 0.1440804229749869
[print] 0.14370729751771347
[print] 0.143346007408377
[print] 0.14299606389278874
[print] 0.14265700092832506
[print] 0.1423283741166029
[print] 0.14200975968489057
[print] 0.1417007535190039
[print] 0.14140097024555026
[print] 0.1411100423584844
[print] 0.14082761938399926
[print] 0.1405533670783806
[print] 0.1402869666549965
[print] 0.14002811403844612
[print] 0.1397765191455655
[print] 0.1395319051941461
[print] 0.13929400804075845
[print] 0.13906257554901347
[print] 0.138837366989097
[print] 0.13861815246867676
[print] 0.1384047123944968
[print] 0.13819683696330104
[print] 0.1379943256802671
[print] 0.1377969869029057
[print] 0.1376046374083909
[print] 0.13741710198246265
[print] 0.13723421302833333
[print] 0.13705581019434948
[print] 0.13688174001946268
[print] 0.13671185559580312
