step,loss,accuracy,hidden,phase
0,0.254524,0.50,2,1
1,0.253057,0.50,2,1
2,0.251878,0.50,2,1
3,0.250977,0.50,2,1
4,0.250335,0.50,2,1
5,0.249926,0.50,2,1
6,0.249718,0.50,2,1
7,0.249666,0.50,2,1
8,0.249715,0.50,2,1
9,0.249807,0.50,2,1
10,0.249886,0.50,2,1
11,0.249916,0.50,2,1
12,0.249875,0.50,2,1
13,0.249762,0.50,2,1
14,0.249585,0.50,2,1
15,0.249359,0.50,2,1
16,0.249099,0.50,2,1
17,0.248818,0.50,2,1
18,0.248525,0.50,2,1
19,0.248224,0.50,2,1
20,0.247913,0.50,2,1
21,0.247587,0.50,2,1
22,0.247234,0.50,2,1
23,0.246840,0.50,2,1
24,0.246392,0.50,2,1
25,0.245873,0.50,2,1
26,0.245270,0.50,2,1
27,0.244573,0.50,2,1
28,0.243772,0.50,2,1
29,0.242862,0.50,2,1
30,0.241840,0.50,2,1
31,0.240705,0.50,2,1
32,0.239457,0.50,2,1
33,0.238096,0.50,2,1
34,0.236623,0.50,2,1
35,0.235043,0.50,2,1
36,0.233357,0.50,2,1
37,0.231573,0.50,2,1
38,0.229697,0.50,2,1
39,0.227737,0.50,2,1
40,0.225703,0.50,2,1
41,0.223605,0.50,2,1
42,0.221453,0.50,2,1
43,0.219258,0.50,2,1
44,0.217029,0.50,2,1
45,0.214778,0.50,2,1
46,0.212512,0.50,2,1
47,0.210240,0.50,2,1
48,0.207972,0.50,2,1
49,0.205714,0.50,2,1
50,0.203475,0.50,2,1
51,0.201262,0.50,2,1
52,0.199079,0.50,2,1
53,0.196932,0.50,2,1
54,0.194826,0.50,2,1
55,0.192763,0.50,2,1
56,0.190747,0.50,2,1
57,0.188780,0.50,2,1
58,0.186864,0.50,2,1
59,0.184999,0.50,2,1
60,0.183188,0.50,2,1
61,0.181431,0.50,2,1
62,0.179728,0.50,2,1
63,0.178080,0.50,2,1
64,0.176485,0.50,2,1
65,0.174944,0.50,2,1
66,0.173456,0.50,2,1
67,0.172020,0.50,2,1
68,0.170634,0.50,2,1
69,0.169297,0.50,2,1
70,0.168009,0.50,2,1
71,0.166768,0.50,2,1
72,0.165572,0.50,2,1
73,0.164421,0.50,2,1
