step,loss,accuracy,hidden,phase
0,0.254341,0.50,2,1
1,0.252774,0.50,2,1
2,0.251549,0.50,2,1
3,0.250672,0.50,2,1
4,0.250136,0.50,2,1
5,0.249908,0.50,2,1
6,0.249919,0.50,2,1
7,0.250061,0.50,2,1
8,0.250220,0.50,2,1
9,0.250313,0.50,2,1
10,0.250306,0.50,2,1
11,0.250200,0.50,2,1
12,0.250019,0.50,2,1
13,0.249788,0.50,2,1
14,0.249533,0.50,2,1
15,0.249271,0.50,2,1
16,0.249011,0.50,2,1
17,0.248752,0.50,2,1
18,0.248488,0.50,2,1
19,0.248208,0.50,2,1
20,0.247902,0.50,2,1
21,0.247557,0.50,2,1
22,0.247164,0.50,2,1
23,0.246715,0.50,2,1
24,0.246202,0.50,2,1
25,0.245619,0.50,2,1
26,0.244963,0.50,2,1
27,0.244230,0.50,2,1
28,0.243416,0.50,2,1
29,0.242521,0.50,2,1
30,0.241543,0.50,2,1
31,0.240482,0.50,2,1
32,0.239342,0.50,2,1
33,0.238125,0.50,2,1
34,0.236833,0.50,2,1
35,0.235472,0.50,2,1
36,0.234044,0.50,2,1
37,0.232553,0.50,2,1
38,0.231003,0.50,2,1
39,0.229396,0.50,2,1
40,0.227737,0.50,2,1
41,0.226030,0.50,2,1
42,0.224283,0.50,2,1
43,0.222504,0.50,2,1
44,0.220701,0.50,2,1
45,0.218885,0.50,2,1
46,0.217066,0.50,2,1
47,0.215250,0.50,2,1
48,0.213444,0.50,2,1
49,0.211649,0.50,2,1
50,0.209866,0.50,2,1
51,0.208094,0.50,2,1
52,0.206335,0.50,2,1
53,0.204593,0.50,2,1
54,0.202875,0.50,2,1
55,0.201187,0.50,2,1
56,0.199533,0.50,2,1
57,0.197916,0.50,2,1
58,0.196332,0.50,2,1
59,0.194778,0.50,2,1
60,0.193254,0.50,2,1
61,0.191759,0.50,2,1
62,0.190299,0.50,2,1
63,0.188877,0.50,2,1
64,0.187491,0.50,2,1
65,0.186141,0.50,2,1
66,0.184822,0.50,2,1
67,0.183532,0.50,2,1
68,0.182271,0.50,2,1
69,0.181043,0.50,2,1
70,0.179849,0.50,2,1
71,0.178686,0.50,2,1
72,0.177551,0.50,2,1
73,0.176442,0.50,2,1
74,0.175360,0.50,2,1
75,0.174304,0.50,2,1
76,0.173277,0.50,2,1
77,0.172275,0.50,2,1
78,0.171297,0.50,2,1
79,0.170341,0.50,2,1
80,0.169407,0.50,2,1
81,0.168496,0.50,2,1
82,0.167608,0.50,2,1
83,0.166741,0.50,2,1
84,0.165892,0.50,2,1
85,0.165064,0.50,2,1
86,0.164255,0.50,2,1
87,0.163466,0.50,2,1
88,0.162695,0.50,2,1
89,0.161942,0.50,2,1
90,0.161207,0.50,2,1
91,0.160490,0.50,2,1
92,0.159791,0.50,2,1
93,0.159110,0.50,2,1
94,0.158444,0.50,2,1
95,0.157795,0.50,2,1
96,0.157163,0.50,2,1
97,0.156546,0.50,2,1
98,0.155945,0.50,2,1
99,0.155359,0.50,2,1
100,0.154789,0.50,2,1
101,0.154232,0.50,2,1
102,0.153690,0.50,2,1
103,0.153161,0.50,2,1
104,0.152645,0.50,2,1
105,0.152141,0.50,2,1
106,0.151650,0.50,2,1
107,0.151170,0.50,2,1
108,0.150701,0.50,2,1
109,0.150242,0.50,2,1
110,0.149792,0.50,2,1
111,0.149351,0.50,2,1
112,0.148917,0.50,2,1
113,0.148490,0.50,2,1
114,0.148068,0.50,2,1
115,0.147650,0.50,2,1
116,0.147235,0.50,2,1
117,0.146820,0.50,2,1
118,0.146406,0.50,2,1
119,0.145989,0.50,2,1
120,0.145570,0.50,2,1
121,0.145148,0.50,2,1
122,0.144724,0.50,2,1
123,0.144298,0.50,2,1
124,0.143874,0.50,2,1
125,0.143455,0.50,2,1
126,0.143044,0.50,2,1
127,0.142646,0.50,2,1
128,0.142263,0.50,2,1
129,0.141895,0.50,2,1
130,0.141543,0.50,2,1
131,0.141203,0.50,2,1
132,0.140871,0.50,2,1
133,0.140543,0.50,2,1
134,0.140214,0.50,2,1
135,0.139883,0.50,2,1
136,0.139549,0.50,2,1
137,0.139212,0.50,2,1
138,0.138874,0.50,2,1
139,0.138538,0.50,2,1
140,0.138208,0.50,2,1
141,0.137885,0.50,2,1
142,0.137571,0.50,2,1
143,0.137266,0.50,2,1
144,0.136969,0.50,2,1
145,0.136678,0.50,2,1
146,0.136391,0.50,2,1
147,0.136106,0.50,2,1
148,0.135821,0.50,2,1
149,0.135536,0.50,2,1
150,0.135252,0.50,2,1
151,0.134970,0.50,2,1
152,0.134691,0.50,2,1
153,0.134416,0.50,2,1
154,0.134147,0.50,2,1
155,0.133883,0.50,2,1
156,0.133623,0.50,2,1
157,0.133367,0.50,2,1
158,0.133113,0.50,2,1
159,0.132861,0.50,2,1
160,0.132611,0.50,2,1
161,0.132362,0.50,2,1
162,0.132116,0.50,2,1
163,0.131872,0.50,2,1
164,0.131631,0.50,2,1
165,0.131393,0.50,2,1
166,0.131160,0.50,2,1
167,0.130929,0.50,2,1
168,0.130700,0.50,2,1
169,0.130474,0.50,2,1
170,0.130249,0.50,2,1
171,0.130026,0.50,2,1
172,0.129805,0.50,2,1
173,0.129587,0.50,2,1
174,0.129371,0.50,2,1
175,0.129157,0.50,2,1
176,0.128946,0.50,2,1
177,0.128737,0.50,2,1
178,0.128530,0.50,2,1
179,0.128325,0.50,2,1
180,0.128122,0.50,2,1
181,0.127920,0.50,2,1
182,0.127720,0.50,2,1
183,0.127523,0.50,2,1
184,0.127327,0.50,2,1
185,0.127133,0.50,2,1
186,0.126941,0.50,2,1
187,0.126751,0.50,2,1
188,0.126563,0.50,2,1
189,0.126376,0.50,2,1
190,0.126191,0.50,2,1
191,0.126008,0.50,2,1
192,0.125826,0.50,2,1
193,0.125646,0.50,2,1
194,0.125467,0.50,2,1
195,0.125291,0.50,2,1
196,0.125115,0.50,2,1
197,0.124941,0.50,2,1
198,0.124769,0.50,2,1
199,0.124598,0.50,2,1
200,0.124429,0.50,2,1
201,0.350477,0.50,16,2
202,0.316380,0.50,16,2
203,0.283733,0.50,16,2
204,0.237907,0.50,16,2
205,0.220970,0.50,16,2
206,0.202231,0.50,16,2
207,0.180361,0.50,16,2
208,0.177007,0.50,16,2
209,0.179555,0.50,16,2
210,0.173831,0.50,16,2
211,0.166396,0.50,16,2
212,0.161542,0.50,16,2
213,0.157187,0.50,16,2
214,0.149881,0.50,16,2
215,0.139215,0.50,16,2
216,0.127755,0.50,16,2
217,0.117825,0.50,16,2
218,0.109244,0.50,16,2
219,0.100519,0.50,16,2
220,0.091794,0.75,16,2
221,0.084921,0.75,16,2
222,0.080401,0.75,16,2
223,0.076555,0.75,16,2
224,0.072093,0.75,16,2
225,0.067291,0.75,16,2
226,0.062547,0.75,16,2
227,0.057492,0.75,16,2
228,0.051870,0.75,16,2
229,0.046227,0.75,16,2
230,0.041294,0.75,16,2
231,0.037259,0.75,16,2
232,0.033883,0.75,16,2
233,0.030960,0.75,16,2
234,0.028448,0.75,16,2
235,0.026322,0.75,16,2
236,0.024460,0.75,16,2
237,0.022708,0.75,16,2
238,0.020992,0.75,16,2
239,0.019346,0.75,16,2
240,0.017851,0.75,16,2
241,0.016558,0.75,16,2
242,0.015463,0.75,16,2
243,0.014522,0.75,16,2
244,0.013689,0.75,16,2
245,0.012934,0.75,16,2
246,0.012244,0.75,16,2
247,0.011615,0.75,16,2
248,0.011038,0.75,16,2
249,0.010503,0.75,16,2
250,0.009998,1.00,16,2
251,0.009518,1.00,16,2
252,0.009063,1.00,16,2
253,0.008638,1.00,16,2
254,0.008247,1.00,16,2
255,0.007895,1.00,16,2
256,0.007579,1.00,16,2
257,0.007294,1.00,16,2
258,0.007036,1.00,16,2
259,0.006798,1.00,16,2
260,0.006576,1.00,16,2
261,0.006365,1.00,16,2
262,0.006164,1.00,16,2
263,0.005973,1.00,16,2
264,0.005789,1.00,16,2
265,0.005613,1.00,16,2
266,0.005445,1.00,16,2
267,0.005285,1.00,16,2
268,0.005131,1.00,16,2
269,0.004985,1.00,16,2
270,0.004845,1.00,16,2
271,0.004713,1.00,16,2
272,0.004586,1.00,16,2
273,0.004466,1.00,16,2
274,0.004351,1.00,16,2
275,0.004242,1.00,16,2
276,0.004137,1.00,16,2
277,0.004036,1.00,16,2
278,0.003938,1.00,16,2
279,0.003844,1.00,16,2
280,0.003752,1.00,16,2
281,0.003664,1.00,16,2
282,0.003577,1.00,16,2
283,0.003494,1.00,16,2
284,0.003413,1.00,16,2
285,0.003334,1.00,16,2
286,0.003258,1.00,16,2
287,0.003184,1.00,16,2
288,0.003113,1.00,16,2
289,0.003044,1.00,16,2
290,0.002977,1.00,16,2
291,0.002913,1.00,16,2
292,0.002850,1.00,16,2
293,0.002790,1.00,16,2
294,0.002731,1.00,16,2
295,0.002674,1.00,16,2
296,0.002619,1.00,16,2
297,0.002565,1.00,16,2
298,0.002513,1.00,16,2
299,0.002463,1.00,16,2
300,0.002414,1.00,16,2
301,0.002366,1.00,16,2
302,0.002320,1.00,16,2
303,0.002275,1.00,16,2
304,0.002231,1.00,16,2
305,0.002189,1.00,16,2
306,0.002148,1.00,16,2
307,0.002107,1.00,16,2
308,0.002068,1.00,16,2
309,0.002030,1.00,16,2
310,0.001993,1.00,16,2
