step,loss,accuracy,hidden,phase
0,0.273098,0.50,2,1
1,0.269188,0.50,2,1
2,0.265837,0.50,2,1
3,0.263015,0.50,2,1
4,0.260671,0.50,2,1
5,0.258744,0.50,2,1
6,0.257166,0.50,2,1
7,0.255873,0.50,2,1
8,0.254810,0.50,2,1
9,0.253934,0.50,2,1
10,0.253212,0.50,2,1
11,0.252622,0.50,2,1
12,0.252147,0.50,2,1
13,0.251773,0.50,2,1
14,0.251487,0.50,2,1
15,0.251274,0.50,2,1
16,0.251120,0.50,2,1
17,0.251007,0.50,2,1
18,0.250919,0.50,2,1
19,0.250840,0.50,2,1
20,0.250756,0.50,2,1
21,0.250655,0.50,2,1
22,0.250529,0.50,2,1
23,0.250372,0.50,2,1
24,0.250179,0.50,2,1
25,0.249949,0.50,2,1
26,0.249681,0.50,2,1
27,0.249377,0.50,2,1
28,0.249038,0.50,2,1
29,0.248668,0.50,2,1
30,0.248268,0.50,2,1
31,0.247840,0.50,2,1
32,0.247387,0.50,2,1
33,0.246910,0.50,2,1
34,0.246407,0.50,2,1
35,0.245877,0.50,2,1
36,0.245318,0.50,2,1
37,0.244727,0.50,2,1
38,0.244099,0.50,2,1
39,0.243431,0.50,2,1
40,0.242717,0.50,2,1
41,0.241954,0.50,2,1
42,0.241139,0.50,2,1
43,0.240268,0.50,2,1
44,0.239341,0.50,2,1
45,0.238357,0.50,2,1
46,0.237317,0.50,2,1
47,0.236221,0.50,2,1
48,0.235073,0.50,2,1
49,0.233876,0.50,2,1
50,0.232634,0.50,2,1
51,0.231349,0.50,2,1
52,0.230029,0.50,2,1
53,0.228675,0.50,2,1
54,0.227294,0.50,2,1
55,0.225890,0.50,2,1
56,0.224467,0.50,2,1
57,0.223029,0.50,2,1
58,0.221579,0.50,2,1
59,0.220122,0.50,2,1
60,0.218660,0.50,2,1
61,0.217196,0.50,2,1
62,0.215734,0.50,2,1
63,0.214275,0.50,2,1
64,0.212821,0.50,2,1
65,0.211375,0.50,2,1
66,0.209938,0.50,2,1
67,0.208512,0.50,2,1
68,0.207098,0.50,2,1
69,0.205698,0.50,2,1
70,0.204312,0.50,2,1
71,0.202943,0.50,2,1
72,0.201590,0.50,2,1
73,0.200255,0.50,2,1
74,0.198938,0.50,2,1
75,0.197641,0.50,2,1
76,0.196364,0.50,2,1
77,0.195107,0.50,2,1
78,0.193872,0.50,2,1
79,0.192658,0.50,2,1
80,0.191465,0.50,2,1
81,0.190294,0.50,2,1
82,0.189145,0.50,2,1
83,0.188017,0.50,2,1
84,0.186910,0.50,2,1
85,0.185823,0.50,2,1
86,0.184756,0.50,2,1
87,0.183710,0.50,2,1
88,0.182683,0.50,2,1
89,0.181674,0.50,2,1
90,0.180685,0.50,2,1
91,0.179715,0.50,2,1
92,0.178763,0.50,2,1
93,0.177829,0.50,2,1
94,0.176912,0.50,2,1
95,0.176013,0.50,2,1
96,0.175131,0.50,2,1
97,0.174264,0.50,2,1
98,0.173414,0.50,2,1
99,0.172578,0.50,2,1
100,0.171757,0.50,2,1
101,0.170950,0.50,2,1
102,0.170156,0.50,2,1
103,0.169376,0.50,2,1
104,0.168608,0.50,2,1
105,0.167853,0.50,2,1
106,0.167110,0.50,2,1
107,0.166378,0.50,2,1
108,0.165656,0.50,2,1
109,0.164945,0.50,2,1
110,0.164244,0.50,2,1
111,0.163551,0.50,2,1
112,0.162867,0.50,2,1
113,0.162191,0.50,2,1
114,0.161523,0.50,2,1
115,0.160861,0.50,2,1
116,0.160206,0.50,2,1
117,0.159556,0.50,2,1
118,0.158911,0.50,2,1
119,0.158271,0.50,2,1
120,0.157635,0.50,2,1
121,0.157003,0.50,2,1
122,0.156374,0.50,2,1
123,0.155748,0.50,2,1
124,0.155126,0.50,2,1
125,0.154506,0.50,2,1
126,0.153889,0.50,2,1
127,0.153276,0.50,2,1
128,0.152666,0.50,2,1
129,0.152060,0.50,2,1
130,0.151458,0.50,2,1
131,0.150862,0.50,2,1
132,0.150271,0.50,2,1
133,0.149686,0.50,2,1
134,0.149109,0.50,2,1
135,0.148539,0.50,2,1
136,0.147978,0.50,2,1
137,0.147427,0.50,2,1
138,0.146885,0.50,2,1
139,0.146355,0.50,2,1
140,0.145835,0.50,2,1
141,0.145328,0.50,2,1
142,0.144833,0.50,2,1
143,0.144350,0.50,2,1
144,0.143881,0.50,2,1
145,0.143425,0.50,2,1
146,0.142982,0.50,2,1
147,0.142552,0.50,2,1
148,0.142136,0.50,2,1
149,0.141734,0.50,2,1
150,0.141345,0.50,2,1
151,0.140968,0.50,2,1
152,0.140605,0.50,2,1
153,0.140254,0.50,2,1
154,0.139916,0.50,2,1
155,0.139590,0.50,2,1
156,0.139275,0.50,2,1
157,0.138971,0.50,2,1
158,0.138679,0.50,2,1
159,0.138397,0.50,2,1
160,0.138125,0.50,2,1
161,0.137863,0.50,2,1
162,0.137611,0.50,2,1
163,0.137367,0.50,2,1
164,0.137132,0.50,2,1
165,0.136906,0.50,2,1
166,0.136687,0.50,2,1
167,0.136476,0.50,2,1
168,0.136272,0.50,2,1
169,0.136076,0.50,2,1
170,0.135886,0.50,2,1
171,0.135702,0.50,2,1
172,0.135524,0.50,2,1
173,0.135352,0.50,2,1
174,0.135186,0.50,2,1
175,0.135025,0.50,2,1
176,0.134869,0.50,2,1
177,0.134717,0.50,2,1
178,0.134571,0.50,2,1
179,0.134429,0.50,2,1
180,0.134291,0.50,2,1
181,0.134157,0.50,2,1
182,0.134027,0.50,2,1
183,0.133900,0.50,2,1
184,0.133778,0.50,2,1
185,0.133658,0.50,2,1
186,0.133542,0.50,2,1
187,0.133429,0.50,2,1
188,0.133319,0.50,2,1
189,0.133211,0.50,2,1
190,0.133107,0.50,2,1
191,0.133005,0.50,2,1
192,0.132905,0.50,2,1
193,0.132808,0.50,2,1
194,0.132714,0.50,2,1
195,0.132621,0.50,2,1
196,0.132531,0.50,2,1
197,0.132443,0.50,2,1
198,0.132357,0.50,2,1
199,0.132273,0.50,2,1
200,0.363865,0.50,2,1
201,0.318266,0.50,16,2
202,0.295910,0.50,16,2
203,0.254123,0.50,16,2
