step,loss,accuracy,hidden,phase
0,0.250347,0.50,2,1
1,0.250316,0.50,2,1
2,0.250165,0.50,2,1
3,0.250143,0.50,2,1
4,0.250106,0.50,2,1
5,0.250045,0.50,2,1
6,0.250019,0.50,2,1
7,0.250025,0.50,2,1
8,0.250021,0.50,2,1
9,0.250003,0.50,2,1
10,0.249993,0.50,2,1
11,0.249999,0.50,2,1
12,0.250004,0.50,2,1
13,0.249997,0.50,2,1
14,0.249983,0.50,2,1
15,0.249971,0.50,2,1
16,0.249962,0.50,2,1
17,0.249942,0.50,2,1
18,0.249907,0.50,2,1
19,0.249859,0.50,2,1
20,0.249802,0.50,2,1
21,0.249731,0.50,2,1
22,0.249636,0.50,2,1
23,0.249517,0.50,2,1
24,0.249375,0.50,2,1
25,0.249204,0.50,2,1
26,0.248993,0.50,2,1
27,0.248732,0.50,2,1
28,0.248415,0.50,2,1
29,0.248030,0.50,2,1
30,0.247565,0.50,2,1
31,0.247008,0.50,2,1
32,0.246352,0.50,2,1
33,0.245591,0.50,2,1
34,0.244725,0.50,2,1
35,0.243757,0.50,2,1
36,0.242690,0.50,2,1
37,0.241530,0.50,2,1
38,0.240277,0.50,2,1
39,0.238930,0.50,2,1
40,0.237491,0.50,2,1
41,0.235969,0.50,2,1
42,0.234381,0.50,2,1
43,0.232739,0.50,2,1
44,0.231049,0.50,2,1
45,0.229311,0.50,2,1
46,0.227534,0.50,2,1
47,0.225732,0.50,2,1
48,0.223912,0.50,2,1
49,0.222076,0.50,2,1
50,0.220222,0.50,2,1
51,0.218362,0.50,2,1
52,0.216505,0.50,2,1
53,0.214653,0.50,2,1
54,0.212803,0.50,2,1
55,0.210961,0.50,2,1
56,0.209134,0.50,2,1
57,0.207317,0.50,2,1
58,0.205510,0.50,2,1
59,0.203720,0.50,2,1
60,0.201951,0.50,2,1
61,0.200204,0.50,2,1
62,0.198483,0.50,2,1
63,0.196794,0.50,2,1
64,0.195136,0.50,2,1
65,0.193506,0.50,2,1
66,0.191903,0.50,2,1
67,0.190318,0.50,2,1
68,0.188749,0.50,2,1
69,0.187198,0.50,2,1
70,0.185668,0.50,2,1
71,0.184164,0.50,2,1
72,0.182691,0.50,2,1
73,0.181248,0.50,2,1
74,0.179828,0.50,2,1
75,0.178424,0.50,2,1
76,0.177034,0.50,2,1
77,0.175662,0.50,2,1
78,0.174312,0.50,2,1
79,0.172990,0.50,2,1
80,0.171692,0.50,2,1
81,0.170410,0.50,2,1
82,0.169141,0.50,2,1
83,0.167886,0.50,2,1
84,0.166652,0.50,2,1
85,0.165440,0.50,2,1
86,0.164247,0.50,2,1
87,0.163067,0.50,2,1
88,0.161899,0.50,2,1
89,0.160747,0.50,2,1
90,0.159615,0.50,2,1
91,0.158499,0.50,2,1
92,0.157395,0.50,2,1
93,0.156303,0.50,2,1
94,0.155226,0.50,2,1
95,0.154165,0.50,2,1
96,0.153118,0.50,2,1
97,0.152081,0.50,2,1
98,0.151056,0.50,2,1
99,0.150047,0.50,2,1
100,0.149050,0.50,2,1
101,0.148063,0.50,2,1
102,0.147087,0.50,2,1
103,0.146124,0.50,2,1
104,0.145173,0.50,2,1
105,0.144231,0.50,2,1
106,0.143300,0.50,2,1
107,0.142381,0.50,2,1
