step,loss,accuracy,hidden,phase
171,0.154130,0.50,2,1
172,0.153517,0.50,2,1
173,0.152897,0.50,2,1
174,0.152272,0.50,2,1
175,0.151643,0.50,2,1
176,0.151012,0.50,2,1
177,0.150380,0.50,2,1
178,0.149750,0.50,2,1
179,0.149124,0.50,2,1
180,0.148503,0.50,2,1
181,0.147889,0.50,2,1
182,0.147286,0.50,2,1
183,0.146693,0.50,2,1
184,0.146114,0.50,2,1
185,0.145548,0.50,2,1
186,0.144997,0.50,2,1
187,0.144463,0.50,2,1
188,0.143945,0.50,2,1
189,0.143445,0.50,2,1
190,0.142962,0.50,2,1
191,0.142497,0.50,2,1
192,0.142049,0.50,2,1
193,0.141619,0.50,2,1
194,0.141206,0.50,2,1
195,0.140809,0.50,2,1
196,0.140430,0.50,2,1
197,0.140066,0.50,2,1
198,0.139717,0.50,2,1
199,0.139383,0.50,2,1
200,0.139063,0.50,2,1
201,0.377824,0.50,16,2
202,0.330990,0.50,16,2
203,0.332265,0.50,16,2
204,0.322981,0.50,16,2
205,0.299348,0.50,16,2
206,0.277661,0.50,16,2
207,0.261246,0.50,16,2
208,0.246959,0.50,16,2
209,0.234653,0.50,16,2
210,0.220822,0.50,16,2
211,0.200551,0.50,16,2
212,0.179574,0.50,16,2
213,0.166234,0.50,16,2
214,0.157496,0.50,16,2
215,0.146685,0.50,16,2
216,0.137098,0.50,16,2
217,0.132449,0.50,16,2
218,0.128329,0.50,16,2
219,0.121560,0.50,16,2
220,0.114300,0.50,16,2
221,0.108750,0.50,16,2
222,0.103860,0.50,16,2
223,0.097800,0.75,16,2
224,0.091068,0.75,16,2
225,0.085361,0.75,16,2
226,0.081006,0.75,16,2
227,0.076914,0.75,16,2
228,0.072415,0.75,16,2
229,0.067968,0.75,16,2
230,0.064192,0.75,16,2
231,0.060880,0.75,16,2
232,0.057337,0.75,16,2
233,0.053414,0.75,16,2
234,0.049608,0.75,16,2
235,0.046275,0.75,16,2
236,0.043268,0.75,16,2
237,0.040328,0.75,16,2
238,0.037475,0.75,16,2
239,0.034929,0.75,16,2
240,0.032801,0.75,16,2
241,0.030980,0.75,16,2
242,0.029292,0.75,16,2
243,0.027680,0.75,16,2
244,0.026198,0.75,16,2
245,0.024884,0.75,16,2
246,0.023700,0.75,16,2
247,0.022575,0.75,16,2
248,0.021472,0.75,16,2
249,0.020405,0.75,16,2
250,0.019412,0.75,16,2
251,0.018508,0.75,16,2
252,0.017677,0.75,16,2
253,0.016894,0.75,16,2
254,0.016141,0.75,16,2
255,0.015427,0.75,16,2
256,0.014763,0.75,16,2
257,0.014158,0.75,16,2
258,0.013604,0.75,16,2
259,0.013089,0.75,16,2
260,0.012604,0.75,16,2
261,0.012146,0.75,16,2
262,0.011716,0.75,16,2
263,0.011317,0.75,16,2
264,0.010949,0.75,16,2
265,0.010607,0.75,16,2
266,0.010286,0.75,16,2
267,0.009982,1.00,16,2
268,0.009692,1.00,16,2
269,0.009416,1.00,16,2
270,0.009156,1.00,16,2
271,0.008910,1.00,16,2
272,0.008678,1.00,16,2
273,0.008458,1.00,16,2
274,0.008246,1.00,16,2
275,0.008043,1.00,16,2
276,0.007848,1.00,16,2
277,0.007660,1.00,16,2
278,0.007480,1.00,16,2
279,0.007307,1.00,16,2
280,0.007142,1.00,16,2
281,0.006983,1.00,16,2
282,0.006829,1.00,16,2
283,0.006680,1.00,16,2
284,0.006536,1.00,16,2
285,0.006397,1.00,16,2
286,0.006262,1.00,16,2
287,0.006132,1.00,16,2
288,0.006006,1.00,16,2
289,0.005884,1.00,16,2
290,0.005766,1.00,16,2
291,0.005651,1.00,16,2
292,0.005539,1.00,16,2
293,0.005430,1.00,16,2
294,0.005324,1.00,16,2
295,0.005220,1.00,16,2
296,0.005120,1.00,16,2
297,0.005022,1.00,16,2
298,0.004926,1.00,16,2
299,0.004833,1.00,16,2
300,0.004742,1.00,16,2
301,0.004652,1.00,16,2
302,0.004565,1.00,16,2
303,0.004480,1.00,16,2
304,0.004396,1.00,16,2
305,0.004315,1.00,16,2
306,0.004235,1.00,16,2
307,0.004157,1.00,16,2
308,0.004080,1.00,16,2
309,0.004005,1.00,16,2
310,0.003931,1.00,16,2
311,0.003859,1.00,16,2
312,0.003789,1.00,16,2
313,0.003720,1.00,16,2
314,0.003652,1.00,16,2
315,0.003585,1.00,16,2
316,0.003520,1.00,16,2
317,0.003457,1.00,16,2
318,0.003394,1.00,16,2
319,0.003333,1.00,16,2
320,0.003273,1.00,16,2
321,0.003215,1.00,16,2
322,0.003157,1.00,16,2
323,0.003101,1.00,16,2
324,0.003046,1.00,16,2
325,0.002992,1.00,16,2
326,0.002939,1.00,16,2
327,0.002888,1.00,16,2
328,0.002838,1.00,16,2
329,0.002788,1.00,16,2
330,0.002740,1.00,16,2
331,0.002693,1.00,16,2
332,0.002647,1.00,16,2
333,0.002602,1.00,16,2
334,0.002558,1.00,16,2
335,0.002514,1.00,16,2
336,0.002472,1.00,16,2
337,0.002431,1.00,16,2
338,0.002391,1.00,16,2
339,0.002351,1.00,16,2
340,0.002313,1.00,16,2
341,0.002275,1.00,16,2
342,0.002238,1.00,16,2
343,0.002202,1.00,16,2
344,0.002167,1.00,16,2
345,0.002133,1.00,16,2
346,0.002099,1.00,16,2
347,0.002066,1.00,16,2
348,0.002034,1.00,16,2
349,0.002003,1.00,16,2
350,0.001972,1.00,16,2
