step,loss,accuracy,hidden,phase
0,0.252590,0.50,2,1
1,0.251431,0.50,2,1
2,0.250648,0.50,2,1
3,0.250193,0.50,2,1
4,0.250006,0.50,2,1
5,0.250008,0.50,2,1
6,0.250113,0.50,2,1
7,0.250240,0.50,2,1
8,0.250331,0.50,2,1
9,0.250359,0.50,2,1
10,0.250324,0.50,2,1
11,0.250237,0.50,2,1
12,0.250119,0.50,2,1
13,0.249989,0.50,2,1
14,0.249860,0.50,2,1
15,0.249741,0.50,2,1
16,0.249630,0.50,2,1
17,0.249522,0.50,2,1
18,0.249405,0.50,2,1
19,0.249266,0.50,2,1
20,0.249093,0.50,2,1
21,0.248873,0.50,2,1
22,0.248597,0.50,2,1
23,0.248257,0.50,2,1
24,0.247845,0.50,2,1
25,0.247354,0.50,2,1
26,0.246779,0.50,2,1
27,0.246114,0.50,2,1
28,0.245353,0.50,2,1
29,0.244492,0.50,2,1
30,0.243525,0.50,2,1
31,0.242452,0.50,2,1
32,0.241269,0.50,2,1
33,0.239975,0.50,2,1
34,0.238571,0.50,2,1
35,0.237057,0.50,2,1
36,0.235437,0.50,2,1
37,0.233717,0.50,2,1
38,0.231905,0.50,2,1
39,0.230010,0.50,2,1
40,0.228041,0.50,2,1
41,0.226004,0.50,2,1
42,0.223904,0.50,2,1
43,0.221749,0.50,2,1
44,0.219548,0.50,2,1
45,0.217313,0.50,2,1
46,0.215056,0.50,2,1
47,0.212786,0.50,2,1
48,0.210509,0.50,2,1
49,0.208232,0.50,2,1
50,0.205960,0.50,2,1
51,0.203702,0.50,2,1
52,0.201465,0.50,2,1
53,0.199255,0.50,2,1
54,0.197074,0.50,2,1
55,0.194926,0.50,2,1
56,0.192814,0.50,2,1
57,0.190744,0.50,2,1
58,0.188719,0.50,2,1
59,0.186742,0.50,2,1
60,0.184814,0.50,2,1
61,0.182936,0.50,2,1
62,0.181109,0.50,2,1
63,0.179335,0.50,2,1
64,0.177615,0.50,2,1
65,0.175949,0.50,2,1
66,0.174336,0.50,2,1
67,0.172775,0.50,2,1
68,0.171268,0.50,2,1
69,0.169814,0.50,2,1
70,0.168411,0.50,2,1
71,0.167059,0.50,2,1
72,0.165757,0.50,2,1
73,0.164503,0.50,2,1
74,0.163297,0.50,2,1
75,0.162137,0.50,2,1
76,0.161021,0.50,2,1
77,0.159949,0.50,2,1
78,0.158919,0.50,2,1
79,0.157929,0.50,2,1
80,0.156978,0.50,2,1
81,0.156065,0.50,2,1
82,0.155188,0.50,2,1
83,0.154345,0.50,2,1
84,0.153536,0.50,2,1
85,0.152759,0.50,2,1
86,0.152013,0.50,2,1
87,0.151296,0.50,2,1
88,0.150607,0.50,2,1
89,0.149946,0.50,2,1
90,0.149310,0.50,2,1
91,0.148698,0.50,2,1
92,0.148110,0.50,2,1
93,0.147545,0.50,2,1
94,0.147001,0.50,2,1
95,0.146478,0.50,2,1
96,0.145974,0.50,2,1
97,0.145489,0.50,2,1
98,0.145022,0.50,2,1
99,0.144572,0.50,2,1
100,0.144138,0.50,2,1
101,0.143720,0.50,2,1
102,0.143316,0.50,2,1
103,0.142927,0.50,2,1
104,0.142551,0.50,2,1
105,0.142188,0.50,2,1
106,0.141838,0.50,2,1
107,0.141499,0.50,2,1
108,0.141172,0.50,2,1
109,0.140855,0.50,2,1
110,0.140549,0.50,2,1
111,0.140253,0.50,2,1
112,0.139966,0.50,2,1
113,0.139688,0.50,2,1
114,0.139419,0.50,2,1
115,0.139158,0.50,2,1
116,0.138905,0.50,2,1
117,0.138660,0.50,2,1
118,0.138422,0.50,2,1
119,0.138191,0.50,2,1
120,0.137967,0.50,2,1
121,0.137749,0.50,2,1
122,0.137537,0.50,2,1
123,0.137332,0.50,2,1
124,0.137132,0.50,2,1
125,0.136938,0.50,2,1
126,0.136748,0.50,2,1
127,0.136564,0.50,2,1
128,0.136385,0.50,2,1
129,0.136211,0.50,2,1
130,0.136041,0.50,2,1
131,0.135876,0.50,2,1
132,0.135714,0.50,2,1
133,0.135557,0.50,2,1
134,0.135404,0.50,2,1
135,0.135254,0.50,2,1
136,0.135108,0.50,2,1
137,0.134966,0.50,2,1
138,0.134827,0.50,2,1
139,0.134691,0.50,2,1
140,0.134559,0.50,2,1
141,0.134429,0.50,2,1
142,0.134303,0.50,2,1
143,0.134179,0.50,2,1
144,0.134058,0.50,2,1
145,0.133940,0.50,2,1
146,0.133825,0.50,2,1
147,0.133712,0.50,2,1
148,0.133601,0.50,2,1
149,0.133493,0.50,2,1
150,0.133387,0.50,2,1
151,0.133283,0.50,2,1
152,0.133182,0.50,2,1
153,0.133082,0.50,2,1
154,0.132985,0.50,2,1
155,0.132889,0.50,2,1
156,0.132796,0.50,2,1
157,0.132704,0.50,2,1
158,0.132614,0.50,2,1
159,0.132526,0.50,2,1
160,0.132440,0.50,2,1
161,0.132355,0.50,2,1
162,0.132272,0.50,2,1
163,0.132190,0.50,2,1
164,0.132110,0.50,2,1
165,0.132032,0.50,2,1
166,0.131955,0.50,2,1
167,0.131879,0.50,2,1
168,0.131805,0.50,2,1
169,0.131732,0.50,2,1
170,0.131660,0.50,2,1
171,0.131590,0.50,2,1
172,0.131520,0.50,2,1
173,0.131452,0.50,2,1
174,0.131386,0.50,2,1
