step,loss,accuracy,hidden,phase
0,0.250391,0.50,2,1
1,0.250308,0.50,2,1
2,0.250209,0.50,2,1
3,0.250184,0.50,2,1
4,0.250120,0.50,2,1
5,0.250079,0.50,2,1
6,0.250061,0.50,2,1
7,0.250031,0.50,2,1
8,0.249996,0.50,2,1
9,0.249974,0.50,2,1
10,0.249960,0.50,2,1
11,0.249940,0.50,2,1
12,0.249913,0.50,2,1
13,0.249889,0.50,2,1
14,0.249866,0.50,2,1
15,0.249838,0.50,2,1
16,0.249802,0.50,2,1
17,0.249760,0.50,2,1
18,0.249716,0.50,2,1
19,0.249666,0.50,2,1
20,0.249605,0.50,2,1
21,0.249533,0.50,2,1
22,0.249451,0.50,2,1
23,0.249357,0.50,2,1
24,0.249246,0.50,2,1
25,0.249114,0.50,2,1
26,0.248959,0.50,2,1
27,0.248777,0.50,2,1
28,0.248563,0.50,2,1
29,0.248314,0.50,2,1
30,0.248025,0.50,2,1
31,0.247692,0.50,2,1
32,0.247312,0.50,2,1
33,0.246880,0.50,2,1
34,0.246390,0.50,2,1
35,0.245834,0.50,2,1
36,0.245206,0.50,2,1
37,0.244502,0.50,2,1
38,0.243717,0.50,2,1
39,0.242847,0.50,2,1
40,0.241892,0.50,2,1
41,0.240851,0.50,2,1
42,0.239726,0.50,2,1
43,0.238518,0.50,2,1
44,0.237230,0.50,2,1
45,0.235867,0.50,2,1
46,0.234434,0.50,2,1
47,0.232936,0.50,2,1
48,0.231380,0.50,2,1
49,0.229772,0.50,2,1
50,0.228120,0.50,2,1
51,0.226431,0.50,2,1
52,0.224714,0.50,2,1
53,0.222977,0.50,2,1
54,0.221230,0.50,2,1
55,0.219481,0.50,2,1
56,0.217740,0.50,2,1
57,0.216015,0.50,2,1
58,0.214313,0.50,2,1
59,0.212641,0.50,2,1
60,0.211006,0.50,2,1
61,0.209413,0.50,2,1
62,0.207866,0.50,2,1
63,0.206370,0.50,2,1
64,0.204929,0.50,2,1
65,0.203543,0.50,2,1
66,0.202217,0.50,2,1
67,0.200949,0.50,2,1
68,0.199742,0.50,2,1
69,0.198595,0.50,2,1
70,0.197506,0.50,2,1
71,0.196476,0.50,2,1
72,0.195502,0.50,2,1
73,0.194582,0.50,2,1
74,0.193715,0.50,2,1
75,0.192898,0.50,2,1
76,0.192130,0.50,2,1
77,0.191407,0.50,2,1
78,0.190727,0.50,2,1
79,0.190088,0.50,2,1
80,0.189488,0.50,2,1
81,0.188924,0.50,2,1
82,0.188395,0.50,2,1
83,0.187897,0.50,2,1
84,0.187429,0.50,2,1
85,0.186989,0.50,2,1
86,0.186575,0.50,2,1
87,0.186186,0.50,2,1
88,0.185819,0.50,2,1
89,0.185474,0.50,2,1
90,0.185149,0.50,2,1
91,0.184842,0.50,2,1
92,0.184552,0.50,2,1
93,0.184278,0.50,2,1
94,0.184020,0.50,2,1
95,0.183775,0.50,2,1
96,0.183543,0.50,2,1
97,0.183324,0.50,2,1
98,0.183115,0.50,2,1
99,0.182918,0.50,2,1
100,0.182730,0.50,2,1
101,0.182551,0.50,2,1
102,0.182382,0.50,2,1
103,0.182220,0.50,2,1
104,0.182066,0.50,2,1
105,0.181918,0.50,2,1
106,0.181778,0.50,2,1
107,0.181644,0.50,2,1
108,0.181515,0.50,2,1
109,0.181392,0.50,2,1
110,0.181275,0.50,2,1
111,0.181162,0.50,2,1
112,0.181054,0.50,2,1
113,0.180950,0.50,2,1
114,0.180850,0.50,2,1
