step,loss,accuracy,hidden,phase
0,0.250117,0.50,2,1
1,0.250005,0.50,2,1
2,0.250064,0.50,2,1
3,0.250052,0.50,2,1
4,0.250007,0.50,2,1
5,0.249988,0.50,2,1
6,0.249998,0.50,2,1
7,0.250005,0.50,2,1
8,0.249986,0.50,2,1
9,0.249946,0.50,2,1
10,0.249893,0.50,2,1
11,0.249829,0.50,2,1
12,0.249746,0.50,2,1
13,0.249629,0.50,2,1
14,0.249466,0.50,2,1
15,0.249245,0.50,2,1
16,0.248955,0.50,2,1
17,0.248589,0.50,2,1
18,0.248139,0.50,2,1
19,0.247601,0.50,2,1
20,0.246971,0.50,2,1
21,0.246248,0.50,2,1
22,0.245430,0.50,2,1
23,0.244508,0.50,2,1
24,0.243475,0.50,2,1
25,0.242328,0.50,2,1
26,0.241069,0.50,2,1
27,0.239703,0.50,2,1
28,0.238231,0.50,2,1
29,0.236653,0.50,2,1
30,0.234967,0.50,2,1
31,0.233180,0.50,2,1
32,0.231301,0.50,2,1
33,0.229341,0.50,2,1
34,0.227309,0.50,2,1
35,0.225214,0.50,2,1
36,0.223063,0.50,2,1
37,0.220863,0.50,2,1
38,0.218626,0.50,2,1
39,0.216363,0.50,2,1
40,0.214082,0.50,2,1
41,0.211791,0.50,2,1
42,0.209495,0.50,2,1
43,0.207203,0.50,2,1
44,0.204925,0.50,2,1
45,0.202668,0.50,2,1
46,0.200436,0.50,2,1
47,0.198235,0.50,2,1
48,0.196069,0.50,2,1
49,0.193942,0.50,2,1
50,0.191859,0.50,2,1
51,0.189823,0.50,2,1
52,0.187833,0.50,2,1
53,0.185894,0.50,2,1
54,0.184006,0.50,2,1
55,0.182172,0.50,2,1
56,0.180392,0.50,2,1
57,0.178665,0.50,2,1
58,0.176992,0.50,2,1
59,0.175374,0.50,2,1
60,0.173809,0.50,2,1
61,0.172298,0.50,2,1
62,0.170838,0.50,2,1
63,0.169430,0.50,2,1
64,0.168072,0.50,2,1
65,0.166764,0.50,2,1
66,0.165504,0.50,2,1
67,0.164290,0.50,2,1
68,0.163123,0.50,2,1
69,0.161999,0.50,2,1
70,0.160918,0.50,2,1
71,0.159878,0.50,2,1
72,0.158878,0.50,2,1
73,0.157917,0.50,2,1
74,0.156993,0.50,2,1
75,0.156104,0.50,2,1
76,0.155250,0.50,2,1
77,0.154429,0.50,2,1
78,0.153640,0.50,2,1
79,0.152880,0.50,2,1
80,0.152150,0.50,2,1
81,0.151448,0.50,2,1
82,0.150773,0.50,2,1
83,0.150123,0.50,2,1
84,0.149498,0.50,2,1
85,0.148897,0.50,2,1
86,0.148317,0.50,2,1
87,0.147760,0.50,2,1
88,0.147222,0.50,2,1
89,0.146705,0.50,2,1
90,0.146206,0.50,2,1
91,0.145725,0.50,2,1
92,0.145262,0.50,2,1
93,0.144815,0.50,2,1
94,0.144383,0.50,2,1
95,0.143967,0.50,2,1
96,0.143564,0.50,2,1
97,0.143176,0.50,2,1
98,0.142801,0.50,2,1
99,0.142438,0.50,2,1
100,0.142087,0.50,2,1
101,0.141748,0.50,2,1
102,0.141420,0.50,2,1
103,0.141102,0.50,2,1
104,0.140795,0.50,2,1
105,0.140497,0.50,2,1
106,0.140209,0.50,2,1
107,0.139929,0.50,2,1
108,0.139658,0.50,2,1
109,0.139395,0.50,2,1
110,0.139140,0.50,2,1
111,0.138892,0.50,2,1
112,0.138652,0.50,2,1
113,0.138419,0.50,2,1
114,0.138192,0.50,2,1
115,0.137971,0.50,2,1
116,0.137757,0.50,2,1
117,0.137549,0.50,2,1
118,0.137347,0.50,2,1
119,0.137149,0.50,2,1
120,0.136958,0.50,2,1
121,0.136771,0.50,2,1
122,0.136589,0.50,2,1
123,0.136412,0.50,2,1
124,0.136239,0.50,2,1
125,0.136071,0.50,2,1
126,0.135907,0.50,2,1
127,0.135747,0.50,2,1
128,0.135591,0.50,2,1
129,0.135439,0.50,2,1
130,0.135291,0.50,2,1
131,0.135146,0.50,2,1
132,0.135004,0.50,2,1
133,0.134866,0.50,2,1
134,0.134731,0.50,2,1
135,0.134599,0.50,2,1
136,0.134470,0.50,2,1
137,0.134344,0.50,2,1
138,0.134221,0.50,2,1
139,0.134100,0.50,2,1
140,0.133983,0.50,2,1
141,0.133867,0.50,2,1
142,0.133754,0.50,2,1
143,0.133644,0.50,2,1
144,0.133536,0.50,2,1
145,0.133430,0.50,2,1
146,0.133326,0.50,2,1
147,0.133225,0.50,2,1
148,0.133125,0.50,2,1
149,0.133028,0.50,2,1
150,0.132932,0.50,2,1
151,0.132839,0.50,2,1
152,0.132747,0.50,2,1
153,0.132657,0.50,2,1
154,0.132568,0.50,2,1
155,0.132482,0.50,2,1
156,0.132397,0.50,2,1
157,0.132314,0.50,2,1
158,0.132232,0.50,2,1
159,0.132151,0.50,2,1
160,0.132073,0.50,2,1
161,0.131995,0.50,2,1
162,0.131919,0.50,2,1
163,0.131845,0.50,2,1
164,0.131772,0.50,2,1
165,0.131700,0.50,2,1
166,0.131629,0.50,2,1
167,0.131559,0.50,2,1
168,0.131491,0.50,2,1
169,0.131424,0.50,2,1
170,0.131358,0.50,2,1
171,0.131293,0.50,2,1
172,0.131230,0.50,2,1
173,0.131167,0.50,2,1
174,0.131105,0.50,2,1
175,0.131045,0.50,2,1
176,0.130985,0.50,2,1
177,0.130926,0.50,2,1
178,0.130869,0.50,2,1
179,0.130812,0.50,2,1
180,0.130756,0.50,2,1
181,0.130701,0.50,2,1
182,0.130647,0.50,2,1
183,0.130594,0.50,2,1
184,0.130541,0.50,2,1
185,0.130489,0.50,2,1
186,0.130439,0.50,2,1
187,0.130388,0.50,2,1
188,0.130339,0.50,2,1
189,0.130291,0.50,2,1
