Running: /workspaces/Noma/demo_self_growing_xor/noma/xor_bench.noma
[print] 0.2517851539221057
[print] 0.2517851539221057
[print] 0.25085707009136127
[print] 0.25029637303425656
[print] 0.2500412245982886
[print] 0.25001354590426317
[print] 0.25011428412241354
[print] 0.25024098722944843
[print] 0.25032376609768814
[print] 0.25033944598402036
[print] 0.250298247964225
[print] 0.250224252683517
[print] 0.2501419407834899
[print] 0.2500697455667755
[print] 0.2500183623219867
[print] 0.24999148675960803
[print] 0.2499871707170771
[print] 0.24999922451156303
[print] 0.2500189648443249
[print] 0.2500374146397333
[print] 0.25004749143208027
[print] 0.2500454620870745
[print] 0.2500312056563973
[print] 0.25000735395107515
[print] 0.24997774926503866
[print] 0.24994572900365924
[print] 0.24991267384460258
[print] 0.2498771861698635
[print] 0.24983507684639406
[print] 0.2497798780568366
[print] 0.24970333177765358
[print] 0.24959562868624074
[print] 0.2494455524914953
[print] 0.24924073387169574
[print] 0.24896807860693815
[print] 0.24861427561010957
[print] 0.24816626491142998
[print] 0.24761165843001387
[print] 0.24693917692594858
[print] 0.2461391194040674
[print] 0.24520379662459477
[print] 0.24412779480240768
[print] 0.242907912638395
[print] 0.24154272495755258
[print] 0.24003210625698426
[print] 0.23837747987817173
[print] 0.23658309486929402
[print] 0.23465724944123736
[print] 0.2326121614483725
[print] 0.23046235444422689
[print] 0.2282221802909423
[print] 0.22590371141246607
[print] 0.22351700780024775
[print] 0.22107279914674827
[print] 0.21858423338102168
[print] 0.21606611746695925
[print] 0.21353305503128606
[print] 0.21099769956046133
[print] 0.20846978780115527
[print] 0.20595668782123255
[print] 0.20346535649226996
[print] 0.20100383389829113
[print] 0.19858069689351238
[print] 0.1962032962407781
[print] 0.19387669270913757
[print] 0.19160416172517747
[print] 0.1893884489703066
[print] 0.18723247217389077
[print] 0.18513912790204434
[print] 0.18311069280717346
[print] 0.1811483670090579
[print] 0.17925226607082054
[print] 0.17742185100930702
[print] 0.17565645836393412
[print] 0.17395553566935987
[print] 0.17231850125519868
[print] 0.17074447412554505
[print] 0.16923214888711408
[print] 0.16777989369465218
[print] 0.1663859553180057
[print] 0.16504860829358825
[print] 0.1637661737503017
[print] 0.16253694707782473
[print] 0.1613591222183982
[print] 0.1602307757627
[print] 0.15914991745215906
[print] 0.15811456892577516
[print] 0.15712282337538608
[print] 0.15617286183019832
[print] 0.15526293381642153
[print] 0.154391328120505
[print] 0.15355635644135204
[print] 0.15275635742722588
[print] 0.15198971404509953
[print] 0.1512548715226161
[print] 0.15055034646003276
[print] 0.14987472517458206
[print] 0.14922665545181787
[print] 0.14860483787609557
[print] 0.14800802116122072
[print] 0.14743500250216668
[print] 0.1468846310939826
[print] 0.1463558118297233
[print] 0.145847506811134
[print] 0.14535873386884962
[print] 0.14488856278517467
[print] 0.14443611067695894
[print] 0.14400053790845754
[print] 0.1435810452654282
[print] 0.1431768723782058
[print] 0.14278729687979563
[print] 0.1424116336572055
[print] 0.14204923373376355
[print] 0.14169948263544102
[print] 0.14136179837372465
[print] 0.14103562931953711
[print] 0.14072045223279053
[print] 0.14041577060042715
[print] 0.1401211132961822
[print] 0.13983603346948476
[print] 0.139560107529007
[print] 0.1392929341056302
[print] 0.13903413293565137
[print] 0.13878334366739786
[print] 0.13854022463919452
[print] 0.13830445169302621
[print] 0.13807571707836905
[print] 0.13785372847493907
[print] 0.13763820813427752
[print] 0.13742889211831147
[print] 0.13722552960327256
[print] 0.1370278822193543
[print] 0.13683572340634226
[print] 0.13664883777792372
[print] 0.13646702049794562
[print] 0.13629007667789395
[print] 0.13611782080581675
[print] 0.13595007621398458
[print] 0.1357866745877664
[print] 0.13562745551348998
[print] 0.13547226605983873
[print] 0.13532096038617253
[print] 0.1351733993718458
[print] 0.13502945026245963
[print] 0.13488898633118818
[print] 0.1347518865551669
[print] 0.13461803530800856
[print] 0.1344873220697338
[print] 0.13435964115493698
[print] 0.13423489145916995
[print] 0.1341129762226424
[print] 0.13399380280966838
[print] 0.1338772825019623
[print] 0.13376333030391957
[print] 0.13365186475831542
[print] 0.1335428077712969
[print] 0.13343608444599037
[print] 0.13333162292439654
[print] 0.13322935423745724
[print] 0.13312921216323306
[print] 0.13303113309307352
[print] 0.1329350559055382
[print] 0.13284092184769153
[print] 0.13274867442328595
[print] 0.13265825928729236
[print] 0.13256962414623985
[print] 0.13248271866387218
[print] 0.13239749437170545
[print] 0.13231390458415473
[print] 0.13223190431797038
[print] 0.13215145021577968
[print] 0.13207250047355898
[print] 0.1319950147718726
[print] 0.13191895421070765
[print] 0.13184428124772304
[print] 0.13177095963971874
[print] 0.13169895438712648
[print] 0.13162823168132257
[print] 0.13155875885457596
[print] 0.1314905043324578
[print] 0.13142343758856112
[print] 0.13135752910139492
[print] 0.13129275031333681
[print] 0.1312290735915415
[print] 0.13116647219070987
[print] 0.13110492021763165
[print] 0.13104439259741527
[print] 0.130984865041321
[print] 0.13092631401611315
[print] 0.13086871671484918
[print] 0.1308120510290258
[print] 0.1307562955220045
[print] 0.1307014294036452
[print] 0.1306474325060798
[print] 0.1305942852605647
[print] 0.13054196867535545
[print] 0.13049046431455097
[print] 0.13043975427786048
[print] 0.13038982118124745
[print] 0.1303406481384086
[print] 0.13029221874304853
[print] 0.4285138029999167
[print] 0.4285138029999167
[print] 0.4285138029999167
[print] 0.4285138029999167
[print] 0.37415015360443915
[print] 0.37415015360443915
[print] 0.3715238401067058
[print] 0.3715238401067058
[print] 0.35680235892580536
[print] 0.35680235892580536
[print] 0.3059221170033501
[print] 0.3059221170033501
[print] 0.25456371396550426
[print] 0.25456371396550426
[print] 0.2135449634808277
[print] 0.2135449634808277
[print] 0.21486483658192146
[print] 0.21486483658192146
[print] 0.13304219374127016
[print] 0.13304219374127016
[print] 0.09352297698679736
[print] 0.09352297698679736
[print] 0.11400805603660677
[print] 0.11400805603660677
[print] 0.07529297325261786
[print] 0.07529297325261786
[print] 0.05630400507123901
[print] 0.05630400507123901
[print] 0.06109187113932644
[print] 0.06109187113932644
[print] 0.06310527247359579
[print] 0.06310527247359579
[print] 0.050958730202984914
[print] 0.050958730202984914
[print] 0.034866910589013984
[print] 0.034866910589013984
[print] 0.024802624652957274
[print] 0.024802624652957274
[print] 0.021531672462150486
[print] 0.021531672462150486
[print] 0.022526297501629638
[print] 0.022526297501629638
[print] 0.022885664839344812
[print] 0.022885664839344812
[print] 0.01882000980691277
[print] 0.01882000980691277
[print] 0.013153081477002683
[print] 0.013153081477002683
[print] 0.009529816020622337
[print] 0.009529816020622337
[print] 0.008260272378567033
[print] 0.008260272378567033
[print] 0.008320531655464345
[print] 0.008320531655464345
[print] 0.008710943982131823
[print] 0.008710943982131823
[print] 0.008707077417915939
[print] 0.008707077417915939
[print] 0.008035544780751804
[print] 0.008035544780751804
[print] 0.006888602806299739
[print] 0.006888602806299739
[print] 0.005649325362988655
[print] 0.005649325362988655
[print] 0.004604473100979688
[print] 0.004604473100979688
[print] 0.003862934534091492
[print] 0.003862934534091492
[print] 0.003413340801610805
[print] 0.003413340801610805
[print] 0.0031927971004093634
[print] 0.0031927971004093634
[print] 0.003122021594443289
[print] 0.003122021594443289
[print] 0.003118767967650652
[print] 0.003118767967650652
[print] 0.0031090090098164045
[print] 0.0031090090098164045
[print] 0.003042127233738611
[print] 0.003042127233738611
[print] 0.0029021833562309267
[print] 0.0029021833562309267
[print] 0.0027053101886689735
[print] 0.0027053101886689735
[print] 0.002484239339356947
[print] 0.002484239339356947
[print] 0.0022708827684164105
[print] 0.0022708827684164105
[print] 0.0020862564964585174
[print] 0.0020862564964585174
[print] 0.0019389745066807776
[print] 0.0019389745066807776
[print] 0.0018284673984607762
[print] 0.0018284673984607762
[print] 0.0017490775200882905
[print] 0.0017490775200882905
[print] 0.0016931971635846365
[print] 0.0016931971635846365
[print] 0.0016531703614153215
[print] 0.0016531703614153215
[print] 0.0016222810353701354
[print] 0.0016222810353701354
[print] 0.001595193221081406
[print] 0.001595193221081406
[print] 0.0015680826113729797
[print] 0.0015680826113729797
[print] 0.0015385836262504058
[print] 0.0015385836262504058
[print] 0.0015056145122984833
[print] 0.0015056145122984833
[print] 0.001469122255110738
[print] 0.001469122255110738
[print] 0.0014297868892563825
[print] 0.0014297868892563825
[print] 0.0013887245579277227
[print] 0.0013887245579277227
[print] 0.0013472230251231516
[print] 0.0013472230251231516
[print] 0.0013065321419739157
[print] 0.0013065321419739157
[print] 0.0012677185086480429
[print] 0.0012677185086480429
[print] 0.0012315820770141426
[print] 0.0012315820770141426
[print] 0.0011986249640580033
[print] 0.0011986249640580033
[print] 0.0011690596065718508
[print] 0.0011690596065718508
[print] 0.0011428435496705735
[print] 0.0011428435496705735
[print] 0.001119730110967588
[print] 0.001119730110967588
[print] 0.0010993265792596564
[print] 0.0010993265792596564
[print] 0.0010811536899236471
[print] 0.0010811536899236471
[print] 0.0010647016086167368
[print] 0.0010647016086167368
[print] 0.0010494786775597704
[print] 0.0010494786775597704
[print] 0.0010350500336570206
[print] 0.0010350500336570206
[print] 0.0010210641682689339
[print] 0.0010210641682689339
[print] 0.0010072666835656031
[print] 0.0010072666835656031
[print] 0.0009935018380718788
[print] 0.0009935018380718788
