step,loss,accuracy,hidden,phase
140,0.184052,0.50,2,1
141,0.183968,0.50,2,1
142,0.183888,0.50,2,1
143,0.183811,0.50,2,1
144,0.183738,0.50,2,1
145,0.183668,0.50,2,1
146,0.183600,0.50,2,1
147,0.183535,0.50,2,1
148,0.183473,0.50,2,1
149,0.183413,0.50,2,1
150,0.183356,0.50,2,1
151,0.183300,0.50,2,1
152,0.183247,0.50,2,1
153,0.183195,0.50,2,1
154,0.183146,0.50,2,1
155,0.183098,0.50,2,1
156,0.183051,0.50,2,1
157,0.183006,0.50,2,1
158,0.182963,0.50,2,1
159,0.182921,0.50,2,1
160,0.182880,0.50,2,1
161,0.182841,0.50,2,1
162,0.182803,0.50,2,1
163,0.182765,0.50,2,1
164,0.182729,0.50,2,1
165,0.182694,0.50,2,1
166,0.182660,0.50,2,1
167,0.182627,0.50,2,1
168,0.182595,0.50,2,1
169,0.182564,0.50,2,1
170,0.182534,0.50,2,1
171,0.182504,0.50,2,1
172,0.182475,0.50,2,1
173,0.182447,0.50,2,1
174,0.182420,0.50,2,1
175,0.182393,0.50,2,1
176,0.182367,0.50,2,1
177,0.182341,0.50,2,1
178,0.182316,0.50,2,1
179,0.182292,0.50,2,1
180,0.182268,0.50,2,1
181,0.182245,0.50,2,1
182,0.182223,0.50,2,1
183,0.182200,0.50,2,1
184,0.182179,0.50,2,1
185,0.182158,0.50,2,1
186,0.182137,0.50,2,1
187,0.182116,0.50,2,1
188,0.182097,0.50,2,1
189,0.182077,0.50,2,1
190,0.182058,0.50,2,1
191,0.182039,0.50,2,1
192,0.182021,0.50,2,1
193,0.182003,0.50,2,1
194,0.181986,0.50,2,1
195,0.181968,0.50,2,1
196,0.181951,0.50,2,1
197,0.181935,0.50,2,1
198,0.181918,0.50,2,1
199,0.181903,0.50,2,1
200,0.181887,0.50,2,1
201,0.371527,0.50,16,2
202,0.320179,0.50,16,2
203,0.303178,0.50,16,2
204,0.282452,0.50,16,2
205,0.243722,0.50,16,2
206,0.243334,0.50,16,2
207,0.226111,0.50,16,2
208,0.193727,0.50,16,2
209,0.196308,0.50,16,2
210,0.164306,0.50,16,2
211,0.161506,0.50,16,2
212,0.156374,0.50,16,2
213,0.132524,0.50,16,2
214,0.140377,0.50,16,2
215,0.119893,0.50,16,2
216,0.109988,0.50,16,2
217,0.104846,0.50,16,2
218,0.082455,0.75,16,2
219,0.077859,0.75,16,2
220,0.065369,0.75,16,2
221,0.049669,0.75,16,2
222,0.044951,0.75,16,2
223,0.037407,0.75,16,2
224,0.028005,0.75,16,2
225,0.023162,0.75,16,2
226,0.020541,0.75,16,2
227,0.017306,0.75,16,2
228,0.013846,0.75,16,2
229,0.011282,0.75,16,2
230,0.009739,1.00,16,2
231,0.008720,1.00,16,2
232,0.007788,1.00,16,2
233,0.006801,1.00,16,2
234,0.005833,1.00,16,2
235,0.004997,1.00,16,2
236,0.004356,1.00,16,2
237,0.003900,1.00,16,2
238,0.003582,1.00,16,2
239,0.003344,1.00,16,2
240,0.003138,1.00,16,2
241,0.002935,1.00,16,2
242,0.002727,1.00,16,2
243,0.002520,1.00,16,2
244,0.002323,1.00,16,2
245,0.002147,1.00,16,2
246,0.001997,1.00,16,2
