step,loss,accuracy,hidden,phase
0,0.266550,0.50,2,1
1,0.263513,0.50,2,1
2,0.260795,0.50,2,1
3,0.258410,0.50,2,1
4,0.256368,0.50,2,1
5,0.254671,0.50,2,1
6,0.253317,0.50,2,1
7,0.252294,0.50,2,1
8,0.251582,0.50,2,1
9,0.251144,0.50,2,1
10,0.250929,0.50,2,1
11,0.250877,0.50,2,1
12,0.250923,0.50,2,1
13,0.251005,0.50,2,1
14,0.251073,0.50,2,1
15,0.251093,0.50,2,1
16,0.251045,0.50,2,1
17,0.250926,0.50,2,1
18,0.250741,0.50,2,1
19,0.250504,0.50,2,1
20,0.250231,0.50,2,1
21,0.249940,0.50,2,1
22,0.249643,0.50,2,1
23,0.249353,0.50,2,1
24,0.249074,0.50,2,1
25,0.248807,0.50,2,1
26,0.248549,0.50,2,1
27,0.248291,0.50,2,1
28,0.248025,0.50,2,1
29,0.247739,0.50,2,1
30,0.247423,0.50,2,1
31,0.247067,0.50,2,1
32,0.246662,0.50,2,1
33,0.246202,0.50,2,1
34,0.245681,0.50,2,1
35,0.245096,0.50,2,1
36,0.244444,0.50,2,1
37,0.243726,0.50,2,1
38,0.242942,0.50,2,1
39,0.242092,0.50,2,1
40,0.241179,0.50,2,1
41,0.240204,0.50,2,1
42,0.239169,0.50,2,1
43,0.238074,0.50,2,1
44,0.236922,0.50,2,1
45,0.235714,0.50,2,1
46,0.234451,0.50,2,1
47,0.233134,0.50,2,1
48,0.231766,0.50,2,1
49,0.230350,0.50,2,1
50,0.228889,0.50,2,1
51,0.227387,0.50,2,1
52,0.225850,0.50,2,1
53,0.224283,0.50,2,1
54,0.222692,0.50,2,1
55,0.221085,0.50,2,1
56,0.219467,0.50,2,1
57,0.217847,0.50,2,1
58,0.216230,0.50,2,1
59,0.214623,0.50,2,1
60,0.213032,0.50,2,1
61,0.211461,0.50,2,1
62,0.209917,0.50,2,1
63,0.208402,0.50,2,1
64,0.206920,0.50,2,1
65,0.205475,0.50,2,1
66,0.204067,0.50,2,1
67,0.202700,0.50,2,1
68,0.201375,0.50,2,1
69,0.200092,0.50,2,1
70,0.198854,0.50,2,1
71,0.197660,0.50,2,1
72,0.196511,0.50,2,1
73,0.195406,0.50,2,1
74,0.194346,0.50,2,1
75,0.193329,0.50,2,1
76,0.192355,0.50,2,1
77,0.191422,0.50,2,1
78,0.190530,0.50,2,1
79,0.189678,0.50,2,1
80,0.188863,0.50,2,1
81,0.188086,0.50,2,1
82,0.187344,0.50,2,1
83,0.186635,0.50,2,1
84,0.185960,0.50,2,1
85,0.185316,0.50,2,1
86,0.184702,0.50,2,1
87,0.184116,0.50,2,1
88,0.183558,0.50,2,1
89,0.183026,0.50,2,1
90,0.182518,0.50,2,1
91,0.182034,0.50,2,1
92,0.181572,0.50,2,1
93,0.181132,0.50,2,1
94,0.180711,0.50,2,1
95,0.180310,0.50,2,1
96,0.179926,0.50,2,1
97,0.179560,0.50,2,1
98,0.179210,0.50,2,1
99,0.178875,0.50,2,1
100,0.178555,0.50,2,1
101,0.178249,0.50,2,1
102,0.177956,0.50,2,1
103,0.177675,0.50,2,1
104,0.177406,0.50,2,1
105,0.177147,0.50,2,1
106,0.176900,0.50,2,1
107,0.176662,0.50,2,1
108,0.176434,0.50,2,1
109,0.176215,0.50,2,1
110,0.176004,0.50,2,1
111,0.175801,0.50,2,1
112,0.175606,0.50,2,1
113,0.175418,0.50,2,1
114,0.175237,0.50,2,1
115,0.175063,0.50,2,1
116,0.174895,0.50,2,1
117,0.174733,0.50,2,1
118,0.174576,0.50,2,1
119,0.174425,0.50,2,1
120,0.174279,0.50,2,1
121,0.174138,0.50,2,1
122,0.174001,0.50,2,1
123,0.173869,0.50,2,1
124,0.173741,0.50,2,1
125,0.173617,0.50,2,1
126,0.173497,0.50,2,1
127,0.173381,0.50,2,1
128,0.173268,0.50,2,1
129,0.173159,0.50,2,1
130,0.173053,0.50,2,1
131,0.172950,0.50,2,1
132,0.172849,0.50,2,1
133,0.172752,0.50,2,1
134,0.172657,0.50,2,1
135,0.172566,0.50,2,1
136,0.172476,0.50,2,1
137,0.172389,0.50,2,1
138,0.172304,0.50,2,1
139,0.172222,0.50,2,1
140,0.172141,0.50,2,1
141,0.172063,0.50,2,1
142,0.171987,0.50,2,1
143,0.171912,0.50,2,1
144,0.171840,0.50,2,1
145,0.171769,0.50,2,1
146,0.171699,0.50,2,1
147,0.171632,0.50,2,1
148,0.171566,0.50,2,1
149,0.171502,0.50,2,1
150,0.171439,0.50,2,1
151,0.171377,0.50,2,1
152,0.171317,0.50,2,1
153,0.171258,0.50,2,1
154,0.171201,0.50,2,1
155,0.171145,0.50,2,1
156,0.171090,0.50,2,1
157,0.171036,0.50,2,1
158,0.170983,0.50,2,1
159,0.170932,0.50,2,1
160,0.170881,0.50,2,1
161,0.170832,0.50,2,1
