step,loss,accuracy,hidden,phase
0,0.274172,0.50,2,1
1,0.269889,0.50,2,1
2,0.266113,0.50,2,1
3,0.262827,0.50,2,1
4,0.260009,0.50,2,1
5,0.257628,0.50,2,1
6,0.255651,0.50,2,1
7,0.254042,0.50,2,1
8,0.252763,0.50,2,1
9,0.251776,0.50,2,1
10,0.251042,0.50,2,1
11,0.250524,0.50,2,1
12,0.250185,0.50,2,1
13,0.249989,0.50,2,1
14,0.249903,0.50,2,1
15,0.249897,0.50,2,1
16,0.249943,0.50,2,1
17,0.250018,0.50,2,1
18,0.250101,0.50,2,1
19,0.250178,0.50,2,1
20,0.250236,0.50,2,1
21,0.250266,0.50,2,1
22,0.250265,0.50,2,1
23,0.250228,0.50,2,1
24,0.250156,0.50,2,1
25,0.250049,0.50,2,1
26,0.249911,0.50,2,1
27,0.249743,0.50,2,1
28,0.249550,0.50,2,1
29,0.249334,0.50,2,1
30,0.249098,0.50,2,1
31,0.248845,0.50,2,1
32,0.248574,0.50,2,1
33,0.248288,0.50,2,1
34,0.247984,0.50,2,1
35,0.247662,0.50,2,1
36,0.247316,0.50,2,1
37,0.246945,0.50,2,1
38,0.246543,0.50,2,1
39,0.246104,0.50,2,1
40,0.245623,0.50,2,1
41,0.245095,0.50,2,1
42,0.244514,0.50,2,1
43,0.243875,0.50,2,1
44,0.243174,0.50,2,1
45,0.242409,0.50,2,1
46,0.241576,0.50,2,1
47,0.240675,0.50,2,1
48,0.239706,0.50,2,1
49,0.238668,0.50,2,1
50,0.237564,0.50,2,1
51,0.236396,0.50,2,1
52,0.235167,0.50,2,1
53,0.233881,0.50,2,1
54,0.232542,0.50,2,1
55,0.231156,0.50,2,1
56,0.229727,0.50,2,1
57,0.228261,0.50,2,1
58,0.226764,0.50,2,1
59,0.225240,0.50,2,1
60,0.223695,0.50,2,1
61,0.222134,0.50,2,1
62,0.220561,0.50,2,1
63,0.218980,0.50,2,1
64,0.217395,0.50,2,1
65,0.215808,0.50,2,1
66,0.214223,0.50,2,1
67,0.212641,0.50,2,1
68,0.211065,0.50,2,1
69,0.209496,0.50,2,1
70,0.207937,0.50,2,1
71,0.206390,0.50,2,1
72,0.204855,0.50,2,1
73,0.203336,0.50,2,1
74,0.201834,0.50,2,1
75,0.200350,0.50,2,1
76,0.198885,0.50,2,1
77,0.197440,0.50,2,1
78,0.196014,0.50,2,1
79,0.194606,0.50,2,1
80,0.193214,0.50,2,1
81,0.191837,0.50,2,1
82,0.190473,0.50,2,1
83,0.189120,0.50,2,1
84,0.187778,0.50,2,1
85,0.186445,0.50,2,1
86,0.185121,0.50,2,1
87,0.183806,0.50,2,1
88,0.182500,0.50,2,1
89,0.181204,0.50,2,1
90,0.179918,0.50,2,1
91,0.178643,0.50,2,1
92,0.177378,0.50,2,1
93,0.176124,0.50,2,1
94,0.174881,0.50,2,1
95,0.173650,0.50,2,1
